"country","quarter","gdp","private_consumption","government_consumption","capital_formation","exports","imports","population","host","rank1","rank2","rank3","rank4","host_won","host_top4","year","qtr","q_index","gdp_yoy_log_4q","private_consumption_yoy_log_4q","government_consumption_yoy_log_4q","capital_formation_yoy_log_4q","exports_yoy_log_4q","imports_yoy_log_4q","population_yoy_log_4q","gdp_yoy_pct","private_consumption_yoy_pct","government_consumption_yoy_pct","capital_formation_yoy_pct","exports_yoy_pct","imports_yoy_pct","population_yoy_pct","tq","winner","ln_gdp_l4","ln_private_consumption_l4","ln_government_consumption_l4","ln_capital_formation_l4","ln_exports_l4","ln_imports_l4"
"USA","1968-Q4",5481956.5,3278688.7,1426687.1,906294.6,170104.7,230245.6,200706052,0,0,0,0,0,0,0,1968,4,7876,4.83887156715515,6.18639753691088,4.12823129012025,3.3738886586578,9.05101523374814,12.2287660401367,0.998458770640198,4.95785636753754,6.38176294854522,4.21462753580324,3.43144980760128,9.47326216802555,13.0079134045898,1.00346000144047,7876,0,15.4685839050816,14.9410901384699,14.129583288316,13.6833808111466,11.9536592564702,12.2246141838702
"USA","1969-Q1",5567717.9,3315043.6,1419286.3,933531.9,150331.7,208528.2,202676946,0,0,0,0,0,0,0,1969,1,7877,4.3724342087728,4.92085614173892,0.948941805508596,4.9667637435963,-6.07652812488215,-3.40330680038274,0.977190259951044,4.46943369331707,5.04394090277092,0.953458533996243,5.09217512767672,-5.8955905449706,-3.34604574242446,0.981980354035361,7877,0,15.4887714731137,14.9647727724361,14.15617527954,13.6970627764133,11.9813647462615,12.2818626308777
"USA","1969-Q2",5584607.8,3336429,1436471.3,922050.2,183276.4,249668.8,202676946,0,0,0,0,0,0,0,1969,2,7878,3.01875413989343,4.05262629396841,1.89863733754994,3.82649531199739,12.0795662303001,13.0893204590445,0.977190259951044,3.06478049609438,4.13586584830228,1.91677607064062,3.90064844222306,12.8394315312614,13.9846044486487,0.981980354035361,7878,0,15.5053372228069,14.9798853683755,14.1587138047105,13.6960899947912,11.9979550125538,12.2969973139306
"USA","1969-Q3",5621463.5,3352695.2,1440344,933265.2,180209.9,246434.1,202676946,0,0,0,0,0,0,0,1969,3,7879,2.90500304026633,2.68214473900876,1.71688675823276,4.10388776184423,3.5230789926338,5.94882244293444,0.977190259951044,2.94760982904707,2.71843799367659,1.73170997001044,4.18926110614872,3.58587469786718,6.12932635721444,0.981980354035361,7879,0,15.5130525668193,14.9984536702579,14.1632236643293,13.7054058061942,12.0666467716777,12.3553616694939
"USA","1969-Q4",5594019,3379491.9,1443230.2,897430.2,184924,243726.4,202676946,0,0,0,0,0,0,0,1969,4,7880,2.02359284813323,3.02818168764141,1.15287525749643,-0.982907300070579,8.35308000361348,5.68997193883138,0.977190259951044,2.04420629751441,3.07449743551438,1.159546476589,-0.97809255401059,8.71186980724223,5.85496530661171,0.981980354035361,7880,0,15.5169726207532,15.002954113839,14.1708656012172,13.7171196977332,12.0441694088076,12.3469018442716
"USA","1970-Q1",5585690,3400459.8,1424510.7,900337.9,187363.8,242928.4,205052174,0,0,0,0,0,0,0,1970,1,7881,0.322271286333198,2.54398818835728,0.367424670430871,-3.62049975599881,22.0207995423616,15.2692465825169,1.16511416674285,0.322791138538103,2.5766237282671,0.368100502344015,-3.55574351556707,24.6335935800633,16.4966656787907,1.17192805934623,7881,0,15.5324958152014,15.0139813338535,14.1656646975951,13.7467304138493,11.9205994650127,12.2478295628739
"USA","1970-Q2",5593605.9,3415864.6,1410486.9,879582.3,194624,247729.5,205052174,0,0,0,0,0,0,0,1970,2,7882,0.160993557378575,2.35295647875127,-1.82546561916386,-4.71525332340228,6.00740961802622,-0.779781445466021,1.16511416674285,0.161123221580595,2.38085689819865,-1.80890491860158,-4.60581213474059,6.1915227492465,-0.77674903712438,1.17192805934623,7882,0,15.5355247642058,15.0204116313152,14.177700178086,13.7343549479112,12.1187506748568,12.427890518521
"USA","1970-Q3",5645149.2,3445811.8,1413099.9,894776.4,195403.2,247160.9,205052174,0,0,0,0,0,0,0,1970,3,7883,0.42045884641233,2.7394962885321,-1.90961721072291,-4.2115550171248,8.09428335159783,0.29449266109669,1.16511416674285,0.421344014774805,2.77736550581751,-1.89149953066768,-4.12410105937733,8.43089086670601,0.294926716716559,1.17192805934623,7883,0,15.5421025972219,15.025275117648,14.1803925319117,13.7464446838127,12.101877561604,12.4148498939232
"USA","1970-Q4",5584657.3,3436456.7,1414931.9,894208.6,195808.3,250993.9,205052174,0,0,0,0,0,0,0,1970,4,7884,-0.167492141955705,1.67155387199056,-1.9802393099333,-0.359626446146422,5.71911895304105,2.93823513698932,1.16511416674285,-0.167351952147465,1.68560250137011,-1.96076135324774,-0.35898056472804,5.88582336527437,2.98182716357358,1.17192805934623,7884,0,15.5372085492345,15.0332359307154,14.1823943537922,13.7072906247325,12.1277002088438,12.4038015636599
"USA","1971-Q1",5736344.9,3502420.6,1414589.1,892568.1,197596.3,248035.1,207660677,0,0,0,0,0,0,0,1971,1,7885,2.66142603989383,2.95436716775317,-0.698928610346528,-0.866732404321269,5.31738789879501,2.08035186914142,1.26409329327686,2.69715827408969,2.99844156369677,-0.696491784863384,-0.862987107396018,5.46130042195985,2.10214203032664,1.27211672479024,7885,0,15.5357185280647,15.039421215737,14.1693389442994,13.7105254162893,12.1408074604363,12.400522028699
"USA","1971-Q2",5767368,3534609.7,1413350.5,919193,196134.2,266746.3,207660677,0,0,0,0,0,0,0,1971,2,7886,3.05916821224486,3.4172244930593,0.202816279832874,4.40489754928244,0.772962675725708,7.39605943360022,1.26409329327686,3.10644158895785,3.47628240299689,0.203022091165828,4.50335346675348,0.775957744163103,7.67643740450774,1.27211672479024,7886,0,15.5371346997796,15.0439411961027,14.1594455218944,13.6872024146772,12.178824771037,12.4200927040664
"USA","1971-Q3",5814801.6,3562791.2,1411221,933788.7,205938.5,272643.1,207660677,0,0,0,0,0,0,0,1971,3,7887,2.96100390081424,3.33847600360198,-0.133051472811019,4.26763267119998,5.25124643893804,9.81240723294086,1.26409329327686,3.00527752216009,3.39482846973826,-0.132962998582042,4.36000547175808,5.39156984123084,10.3099640760331,1.27211672479024,7887,0,15.5463071856861,15.0526700805333,14.1612963598044,13.7043291336414,12.18282039512,12.4177948205342
"USA","1971-Q4",5828458.5,3621906.8,1410304.1,947222.7,186927.6,254162.4,207660677,0,0,0,0,0,0,0,1971,4,7888,4.27294873164161,5.2559716019136,-0.327604783386803,5.75951479253387,-4.64147432808808,1.25447967396877,1.26409329327686,4.36555346019174,5.39654988232501,-0.327068744439207,5.92860547304064,-4.53540529180836,1.26238127699518,1.27211672479024,7888,0,15.535533627815,15.0499514694353,14.1625919606928,13.703694360271,12.1848913983742,12.4331839150298
"USA","1972-Q1",5935539.8,3669709,1423823.5,976715.8,208175.8,291307.8,209896021,0,0,0,0,0,0,0,1972,1,7889,3.41357454061253,4.66580379193076,0.650675844689097,9.00929059809616,5.21568545930169,16.0810171717655,1.07068829941284,3.47250563682109,4.77636523723051,0.652797338817313,9.42759437627225,5.35409822957211,17.4462001547361,1.07644067827055,7889,0,15.5623327884637,15.0689648874146,14.1623496581959,13.7018580922461,12.1939813394242,12.4213255473904
"USA","1972-Q2",6070234.3,3739567.6,1431911.5,992581,202100.8,280957.9,209896021,0,0,0,0,0,0,0,1972,2,7890,5.11813800591661,5.63671067002449,1.30471382242678,7.6812510134058,2.99674640260026,5.19068166249941,1.07068829941284,5.2513780982937,5.79860062060034,1.31326235070495,7.98395984303624,3.04210076570022,5.32775899796925,1.07644067827055,7890,0,15.5677263819021,15.0781134410333,14.1614736846927,13.73125139017,12.1865543977943,12.4940532984024
"USA","1972-Q3",6127542.8,3797199.1,1412343.1,991709.5,214285.8,286805.3,209896021,0,0,0,0,0,0,0,1972,3,7891,5.23871545699262,6.37194334036426,0.0794811110589322,6.01800402848216,3.97330575076857,5.06399744500889,1.07068829941284,5.3783640700656,6.57933308019847,0.0795127056641087,6.20277371101192,4.0532974650199,5.19440983468864,1.07644067827055,7891,0,15.5759172246942,15.0860548405694,14.1599658450763,13.7470054603534,12.2353328595094,12.5159188928636
"USA","1972-Q4",6230144.5,3886305.8,1407760.7,1039522.5,223347,299725.4,209896021,0,0,0,0,0,0,0,1972,4,7892,6.66469695847827,7.04584131121386,-0.180506898960786,9.29825228712655,17.8005239763309,16.4893289362196,1.07068829941284,6.89180509735121,7.29999457744193,-0.180344083237094,9.74425549556614,19.4831581853081,17.9267271634199,1.07644067827055,7892,0,15.5782631151314,15.1025111854545,14.159315912859,13.7612895081963,12.1384766550933,12.4457287117694
"USA","1973-Q1",6384337,3957260.3,1408103.5,1086325.3,239685.5,313576,211908788,0,0,0,0,0,0,0,1973,1,7893,7.28896710692784,7.54395750283319,-1.11020951215934,10.6360275990822,14.094473229347,7.36613148094349,0.954366680604934,7.56118592617305,7.83580659937886,-1.10406942995392,11.2222511399938,15.1361013143699,7.64421687301198,0.958935281579243,7893,0,15.5964685338698,15.1156229253339,14.1688564166428,13.791950998227,12.2461381940173,12.5821357191081
"USA","1973-Q2",6453846,3955476.8,1408745.4,1087115.9,251232.7,304537.4,211908788,0,0,0,0,0,0,0,1973,2,7894,6.12790281767506,5.61311604419448,-1.63107438922783,9.09748838504125,21.7613018443071,8.05890678645582,0.954366680604934,6.31955343140544,5.77364078135665,-1.61784439890315,9.52414966637482,24.3105915463967,8.39253852623472,0.958935281579243,7894,0,15.6189077619612,15.1344805477335,14.1745208229169,13.8080639003041,12.2165218618203,12.5459601150274
"USA","1973-Q3",6419909.2,3969398.5,1398571.5,1077000.7,252079,296124.7,211908788,0,0,0,0,0,0,0,1973,3,7895,4.66101529998149,4.43508558763561,-0.979873966301348,8.25051054536239,16.2431892411638,3.19770610611823,0.954366680604934,4.77134814953883,4.53490574144506,-0.97508884349703,8.60042179690725,17.6368196119388,3.24938207208862,0.958935281579243,7895,0,15.6283043792641,15.149774273973,14.1607606561869,13.8071855006383,12.275065917017,12.5665588673137
"USA","1973-Q4",6480849,3957559.6,1404597.9,1071836,264479.6,298333,211908788,0,0,0,0,0,0,0,1973,4,7896,3.94519935486368,1.81685320699465,-0.224921625099839,3.06115927672472,16.9037505795401,-0.465640986181803,0.954366680604934,4.0240559428437,1.8334583964031,-0.224668865951438,3.10849452513053,18.4164551124483,-0.464558559267925,0.958935281579243,7896,0,15.6449100847162,15.1729695985666,14.1575108438694,13.8542720310676,12.3164818948566,12.6106220011316
"USA","1974-Q1",6425132.8,3922152,1427671.9,1058823.2,267909.1,288212.5,213853928,0,0,0,0,0,0,0,1974,1,7897,0.636965285356794,-0.891145963789697,1.3801312056362,-2.564261352477,11.1320096543547,-8.43436996526599,0.913726571225482,0.638998223308063,-0.887187026842784,1.38969898164445,-2.53166339769497,11.7752638353175,-8.08846978085057,0.917913796005476,7897,0,15.6693582049391,15.1910625003622,14.1577543215212,13.8983112742178,12.3870829263107,12.6557970339175
"USA","1974-Q2",6440405.1,3936274.7,1424808.2,1055355.9,280973.5,303482.2,213853928,0,0,0,0,0,0,0,1974,2,7898,-0.208479030910702,-0.486638178984755,1.13376871100694,-2.96501701789804,11.18807575556,-0.347094422407679,0.913726571225482,-0.208261864320913,-0.48545601379838,1.140220227161,-2.92149162752564,11.8379494389066,-0.346492746046956,0.917913796005476,7898,0,15.680186790138,15.1906117081755,14.1582100790247,13.8990387841545,12.4341348802634,12.6265491828919
"USA","1974-Q3",6379525.4,3953183.5,1435577.2,1035190.3,265835.3,298180.7,213853928,0,0,0,0,0,0,0,1974,3,7899,-0.63102684246843,-0.409336820776041,2.61156397443276,-3.95947735770328,5.31344136360996,0.691902918004139,0.913726571225482,-0.62904004935147,-0.408500179561211,2.64596411409785,-3.88211446844927,5.4571384367599,0.69430209638035,0.917913796005476,7899,0,15.6749145322639,15.1941251298494,14.1509619165239,13.8896906060919,12.4374978094287,12.5985359283749
"USA","1974-Q4",6354747,3895399.3,1446645.2,984527,272779.7,295225.8,213853928,0,0,0,0,0,0,0,1974,4,7900,-1.96494276238983,-1.58313825577512,2.94961509703366,-8.4967022060713,3.09003880408749,-1.04698250064015,0.913726571225482,-1.94576358745591,-1.5706724922096,2.99354712120814,-8.14574244567265,3.13827607119794,-1.04152071678293,0.917913796005476,7900,0,15.6843620782648,15.1911381306365,14.1552616276184,13.8848836238348,12.485519400652,12.6059655912698
"USA","1975-Q1",6277369.4,3928071.9,1455902.3,944036.7,274682,265608,215973199,0,0,0,0,0,0,0,1975,1,7901,-2.32662924555651,0.150821204530693,1.95807702614044,-11.4748339202478,2.49663210537729,-8.16765176521379,0.98611187628741,-2.29977192066753,0.150934996909857,1.97737309251518,-10.8409505949624,2.52805895731052,-7.84299778809039,0.99098998078726,7901,0,15.6757278577927,15.1821510407243,14.1715556335776,13.8726686606931,12.4984030228543,12.5714533342649
"USA","1975-Q2",6322233.9,3992682.6,1468482.2,916910.9,266674.7,244352.4,215973199,0,0,0,0,0,0,0,1975,2,7902,-1.85188309700788,1.42285673943725,3.01921422004892,-14.0623032125093,-5.2230795290761,-21.6711514041123,0.98611187628741,-1.8348411033958,1.4330275272709,3.06525467778751,-13.1183234016127,-5.08902085072079,-19.4837786202947,0.99098998078726,7902,0,15.6781019998289,15.1857453263856,14.1695477661347,13.8693886139755,12.546015637819,12.6230782386679
"USA","1975-Q3",6430473.3,4049429.6,1472537.5,952749.7,262176.2,264657.7,215973199,0,0,0,0,0,0,0,1975,3,7903,0.7954437752689,2.40548280161352,2.54201048084131,-8.29883286567838,-1.38601472771995,-11.9262385660869,0.98611187628741,0.798615834337757,2.43464792362915,2.57459508273048,-7.96381109830725,-1.37645376667432,-11.2425116716139,0.99098998078726,7903,0,15.6686042638393,15.1900317616416,14.1770775562682,13.8500958325149,12.4906322230648,12.6054549575549
"USA","1975-Q4",6517097.8,4092974,1471850.3,976942.3,276999.4,278768.4,215973199,0,0,0,0,0,0,0,1975,4,7904,2.52270614660315,4.94756550667574,1.72730961410572,-0.773373083509021,1.53508304092593,-5.73591577168422,0.98611187628741,2.55479565118799,5.07200121948987,1.74231387212289,-0.770390248312125,1.54692596259913,-5.57451279664581,0.99098998078726,7904,0,15.6647126506409,15.1753067480788,14.1847577785887,13.7999166017741,12.5164197886929,12.5954957662634
"USA","1976-Q1",6663697.8,4174807.5,1467060.9,1014587.2,275087.1,296205.8,218035164,0,0,0,0,0,0,0,1976,1,7905,5.97235483242162,6.09195546500452,0.763516571690026,7.20720667353749,0.147370986589479,10.9032945375336,0.950203125142934,6.15430406246285,6.28134123512352,0.766438791943647,7.47327937568529,0.147479630991465,11.5199090388844,0.954731887820959,7905,0,15.6524615653371,15.1836592527696,14.191136403839,13.7579203214906,12.523369343908,12.4897768166127
"USA","1976-Q2",6712567.6,4213218,1472377.5,1011905,277860.8,309040.9,218035164,0,0,0,0,0,0,0,1976,2,7906,5.9908919653239,5.37633904424997,0.26490908614214,9.8579669054951,4.10907053182754,23.4862184953554,0.950203125142934,6.17398385086638,5.52348939532534,0.265260280308466,10.3602323846297,4.19466113583327,26.4734457283825,0.954731887820959,7906,0,15.6595831688588,15.19997389378,14.1997399083352,13.7287655818504,12.4937848425282,12.4063667246267
"USA","1976-Q3",6749312.7,4257577.7,1467702.8,1017291.3,285933.3,321692,218035164,0,0,0,0,0,0,0,1976,3,7907,4.8392533850306,5.01243518415144,-0.328864573235599,6.55465608376549,8.67417700319262,19.5157273134514,0.950203125142934,4.95825711615971,5.14018320012279,-0.328324405999847,6.77424511390559,9.06150138723498,21.5502137289034,0.954731887820959,7907,0,15.676558701592,15.2140865896577,14.2024976610766,13.7671075038581,12.4767720757876,12.4861925718941
"USA","1976-Q4",6798083.5,4312819.6,1474988.8,1053578.1,288834.4,332421.7,218035164,0,0,0,0,0,0,0,1976,4,7908,4.22115800802487,5.23200445751133,0.213007977712643,7.55197723791419,4.18381733786095,17.6023014077838,0.950203125142934,4.31151577930902,5.37129236589335,0.213235000869316,7.84445509217895,4.27257243156483,19.2465501828758,0.954731887820959,7908,0,15.6899397121069,15.2247824031455,14.2020308747298,13.792182870939,12.5317706191021,12.5381366085466
"USA","1977-Q1",6878724.6,4363654,1483513.4,1090305,284186.5,347976.2,220239425,0,0,0,0,0,0,0,1977,1,7909,3.17587011566385,4.42415303126271,1.11521818092744,7.1975643351788,3.2542937983628,16.107960362519,1.0058897509218,3.22683900821552,4.52347802862767,1.12145992030732,7.4629169380414,3.30782504886635,17.4778481717779,1.01096582751212,7909,0,15.7121851136613,15.2445788074197,14.1987715695559,13.829992388226,12.5248430537739,12.5988097619881
"USA","1977-Q2",7012304.2,4387316,1495681,1144233.9,291844.8,351275.2,220239425,0,0,0,0,0,0,0,1977,2,7910,4.36848183425997,4.04909243324312,1.57031802879146,12.2900637159775,4.91018852547871,12.8096331248582,1.0058897509218,4.46530475164229,4.13218589686077,1.58271231392764,13.0772058641868,5.03273581591934,13.6662493540499,1.01096582751212,7910,0,15.719492088512,15.2537372842225,14.2023889991966,13.8273452509054,12.5348755478465,12.6412289095803
"USA","1977-Q3",7138747.6,4428799.5,1507573.7,1150862.9,294109.1,346428.6,220239425,0,0,0,0,0,0,0,1977,3,7911,5.6096677325586,3.94281705687796,2.68030799330585,12.3368502099604,2.8192220100399,7.40821707440613,1.0058897509218,5.76999343948013,4.02157780937269,2.71655133450723,13.1301231023995,2.85933817432247,7.68952911480545,1.01096582751212,7911,0,15.7249512354423,15.2642109414992,14.1992090153443,13.8326540646957,12.5635138458195,12.6813498450286
"USA","1977-Q4",7138889.8,4495388.3,1510367.8,1162923,284679.8,351354.3,220239425,0,0,0,0,0,0,0,1977,4,7912,4.89165398426543,4.14601593083219,2.37028007833011,9.8744577908219,-1.44884736110029,5.53907724296447,1.0058897509218,5.01327028419112,4.2331633810976,2.39859448424287,10.3784332647005,-1.4384020739912,5.69535622975275,1.01096582751212,7912,0,15.7321512921872,15.2771024477207,14.2041609545069,13.8677026433182,12.5736087924808,12.7141596226244
"USA","1978-Q1",7161723,4520643.3,1517930.3,1168246.9,291401.5,374895.3,222584545,0,0,0,0,0,0,0,1978,1,7913,4.03173376272363,3.53445269580117,2.29345688398563,6.90467754397819,2.50713285359101,7.45127003557151,1.05917569184939,4.11411150258874,3.59765691780329,2.31995882207738,7.1486327220365,2.53882573591637,7.7359026278234,1.06480481412445,7913,0,15.7439438148179,15.2888203377323,14.2099237513652,13.9019680315777,12.5573859917576,12.7598893656133
"USA","1978-Q2",7438507.3,4617289.1,1527507.6,1265329.3,321780.2,376062.2,222584545,0,0,0,0,0,0,0,1978,2,7914,5.90038481049611,5.10901073914596,2.10557659810267,10.0597074407764,9.76465496462335,6.8184593393779,1.05917569184939,6.07793227224798,5.24177196263045,2.12790026750358,10.5830984381777,10.2573011408804,7.05629090809712,1.06480481412445,7914,0,15.7631769068546,15.2942282085549,14.2180921794846,13.9502458880651,12.5839774331013,12.7693252408289
"USA","1978-Q3",7513320,4636677.6,1532709.3,1301677.7,325311,380965.2,222584545,0,0,0,0,0,0,0,1978,3,7915,5.11400905154851,4.58695211765239,1.65354164148717,12.3141962068978,10.0830860909879,9.50312955819079,1.05917569184939,5.24703240663671,4.69377988323922,1.66728830570606,13.1044975035689,10.6089542962118,9.96932701283901,1.06480481412445,7915,0,15.7810479127678,15.303639112068,14.2260120952773,13.9560225667953,12.5917060659199,12.7554320157726
"USA","1978-Q4",7614308.5,4674092.7,1540110.1,1330827.7,338222.9,386193.6,222584545,0,0,0,0,0,0,0,1978,4,7916,6.4471900541756,3.89830199746708,1.95007100505755,13.4864416231075,17.2340105697915,9.45436820606798,1.05917569184939,6.65956070648408,3.97528284709021,1.96920908933573,14.4381614259929,18.8081837910523,9.91571755347806,1.06480481412445,7916,0,15.7810678320298,15.318562607029,14.2278637552902,13.9664472212264,12.5591203188698,12.7695503950541
"USA","1979-Q1",7627983.3,4698299.9,1548887,1323216.6,338487.7,385151.3,225055487,0,0,0,0,0,0,0,1979,1,7917,6.30729039523032,3.85464131480351,2.01888462424638,12.4561341499961,14.9785713600879,2.6989457114766,1.10399737291296,6.51044867275654,3.92989643752695,2.03940194091916,13.2651496871081,16.1585304125065,2.73569713997481,1.11011391199689,7917,0,15.7842611524452,15.3241648646903,14.232858320205,13.9710148070175,12.5824573202935,12.834402065969
"USA","1979-Q2",7636125.8,4695250,1551957.6,1324994.2,339370.1,387236.9,225055487,0,0,0,0,0,0,0,1979,2,7918,2.62201833264903,1.67436013967972,1.58797142988938,4.60756775614826,5.32225485128937,2.92820952079662,1.10399737291296,2.65669565182789,1.68845611161754,1.60064670054669,4.71536539934703,5.46643329825762,2.97150311836711,1.11011391199689,7918,0,15.8221807549596,15.3453183159464,14.2391479454656,14.0508429624729,12.6816239827475,12.8375098342227
"USA","1979-Q3",7692847.3,4740939,1531999.5,1359675.7,351583.2,381326.2,225055487,0,0,0,0,0,0,0,1979,3,7919,2.36135297471751,2.22371420730649,-0.0463208780352886,4.35922445304477,7.76647352518314,0.0947144430561764,1.10399737291296,2.38945366362673,2.24862302265745,-0.0463101515727815,4.45563444775923,8.07602571078139,0.0947593113491685,1.11011391199689,7919,0,15.8321880032833,15.3495086332446,14.2425475116922,14.0791645288643,12.6925369268298,12.8504633113545
"USA","1979-Q4",7712082.9,4752735.9,1545404,1348312.6,373704.8,389642.9,225055487,0,0,0,0,0,0,0,1979,4,7920,1.27591321244793,1.66853621423346,0.343145746415097,1.30528052222605,9.97610353511131,0.889188051013434,1.10399737291296,1.2840877145968,1.68253402419682,0.34373516542745,1.31383649438617,10.4906852847634,0.893153071412889,1.11011391199689,7920,0,15.8455397325716,15.3575456270037,14.2473644653408,14.1013116374575,12.7314604245677,12.8640940771147
"USA","1980-Q1",7736342.9,4745942,1562061.9,1341157.4,384133.8,389905.9,227224681,0,0,0,0,0,0,0,1980,1,7921,1.41055839681314,1.00892172472999,0.84700708302563,1.34673819516209,12.6503174485258,1.22691838576117,0.959233141869476,1.42055371306333,1.01402849996868,0.850604337178895,1.35584756116269,13.4853053744641,1.23447590596215,0.963848528607536,7921,0,15.8473340563975,15.3627112778383,14.2530471664475,14.0955761485175,12.7322430338944,12.8613915230837
"USA","1980-Q2",7576940.6,4639059.8,1584036.4,1233983.6,391376,361591.5,227224681,0,0,0,0,0,0,0,1980,2,7922,-0.778087691763751,-1.20396429831828,2.0459171125971,-7.11604467886851,14.2577482459266,-6.85215288439132,0.959233141869476,-0.775068425404934,-1.19674564719664,2.06698945899035,-6.86875459530313,15.3242433555578,-6.62266431737265,0.963848528607536,7922,0,15.8484009382861,15.3620619173432,14.2550276597645,14.0969186400344,12.7348465312604,12.8667919294306
"USA","1980-Q3",7567935,4689946.5,1572740.3,1234242.4,390542.7,335570.3,227224681,0,0,0,0,0,0,0,1980,3,7923,-1.63707321484612,-1.08140422096845,2.62457669604625,-9.67888748781842,10.509092719335,-12.7823704338267,0.959233141869476,-1.62374599584214,-1.07557806586417,2.65932201675001,-9.22523657663368,11.081160874581,-11.9991492847856,0.963848528607536,7923,0,15.8558015330305,15.3717457753176,14.2420843029119,14.1227567733948,12.7702016620816,12.8514104557851
"USA","1980-Q4",7709071.2,4753312.6,1567698.6,1277058.5,388177.1,353564.5,227224681,0,0,0,0,0,0,0,1980,4,7924,-0.0390593339352208,0.0121333275483693,1.43233192233048,-5.42944982209885,3.79954978470423,-9.71647488468612,0.959233141869476,-0.039051706770421,0.0121340636663358,1.44263894748557,-5.28468694870908,3.8726556362134,-9.25935003563519,0.963848528607536,7924,0,15.8582988646961,15.374230989146,14.2507959228049,14.1143644426797,12.8312214599188,12.8729859576249
"USA","1981-Q1",7860124.5,4769235.6,1581859.9,1291925.9,395477.4,368655.3,229465714,0,0,0,0,0,0,0,1981,1,7925,1.58733636089874,0.489610336490109,1.25946273240789,-3.73989217303468,2.91027133203716,-5.60433668467528,0.981431189561377,1.60000146839405,0.490810886437298,1.26742736635468,-3.67082193335398,2.9530335523716,-5.45018682712932,0.986263019552891,7925,0,15.8614396403656,15.3728004950856,14.2615172372778,14.1090435304691,12.8587462083796,12.8736607069413
"USA","1981-Q2",7801875,4769582,1599916.5,1290066.6,397615.4,369200.2,229465714,0,0,0,0,0,0,0,1981,2,7926,2.92545860189914,2.77469536374468,0.997516745773908,4.44462096664537,1.58164716891811,2.08239227357918,0.981431189561377,2.96867049479048,2.81354855567932,1.00250852821313,4.54487401615387,1.59422141367893,2.10422534821753,0.986263019552891,7926,0,15.8406200613685,15.35002227436,14.2754868308905,14.0257581932457,12.8774240137197,12.7982704005867
"USA","1981-Q3",7895302.6,4791644.6,1602550.5,1285643.6,389144.8,364973.6,229465714,0,0,0,0,0,0,0,1981,3,7927,4.23477321110681,2.14525176436506,1.87769106686346,4.08021084394967,-0.358579943334902,8.39935497348208,0.981431189561377,4.32571897089495,2.16842772087058,1.89543054247416,4.16459522051749,-0.357937813201992,8.76218783366705,0.986263019552891,7927,0,15.839430800882,15.3609317331079,14.2683300698723,14.0259678985166,12.875292589275,12.7235867514468
"USA","1981-Q4",7809275.7,4758869.4,1613481.1,1286149.9,390930.7,375423.4,229465714,0,0,0,0,0,0,0,1981,4,7928,1.29145060816995,0.116835456514863,2.87853347113831,0.709379551401668,0.706862764153193,5.99885259247994,0.981431189561377,1.29982584672457,0.116903735723173,2.92036364643051,0.711901608266174,0.709366935865097,6.18243630228714,0.986263019552891,7928,0,15.8579082713567,15.3743523224215,14.2651192420282,14.0600699444588,12.8692169577658,12.775821208778
"USA","1982-Q1",7687947.3,4793923.2,1623700.3,1245392.4,373964.5,364702.6,231664458,0,0,0,0,0,0,0,1982,1,7929,-2.21486292045388,0.516307537257177,2.6106373736555,-3.66833897939394,-5.59327695945822,-1.07798341759935,0.953639903364234,-2.19051492123312,0.517642701484511,2.64501300020312,-3.60187066456366,-5.4397292993228,-1.07219399802472,0.95820153768158,7929,0,15.8773130039746,15.3776965984505,14.2741118646018,14.0716446087388,12.8878489217,12.8176173400946
"USA","1982-Q2",7723017.9,4808526.3,1622920.9,1216953.3,376195.7,358730.6,231664458,0,0,0,0,0,0,0,1982,2,7930,-1.01588820865697,0.813198460339493,1.42761100538884,-5.83434047272373,-5.53757197154763,-2.87673553837777,0.953639903364234,-1.01074549387166,0.816513899960203,1.43785003779884,-5.66740507815643,-5.3870398379942,-2.83575144325492,0.95820153768158,7930,0,15.8698746473875,15.3777692279974,14.2854619983482,14.0702044029122,12.8932404854088,12.8190943233225
"USA","1982-Q3",7693495.4,4840760.4,1641252.3,1185753.4,359513.2,375369,231664458,0,0,0,0,0,0,0,1982,3,7931,-2.58927564210438,1.01981230391672,2.38631254281074,-8.08810958368404,-7.9200616709036,2.80845199602489,0.953639903364234,-2.55604136059331,1.02503011179087,2.41501281862881,-7.76966493669009,-7.61454348098702,2.84826080571308,0.95820153768158,7931,0,15.8817785329931,15.3823842507516,14.287106980541,14.0667700069561,12.8717067898416,12.8075803011817
"USA","1982-Q4",7696573.5,4925554.9,1661233.1,1193084.3,343038.4,360636.2,231664458,0,0,0,0,0,0,0,1982,4,7932,-1.45369896563885,3.44268193056774,2.91661391557891,-7.51113791930269,-13.0687912172817,-4.01847617482041,0.953639903364234,-1.44318377695386,3.5026281662615,2.95956364161936,-7.23598392380234,-12.2508413895353,-3.93880615859321,0.95820153768158,7932,0,15.8708227774384,15.3755206769866,14.2939045767396,14.0671637399728,12.8762855854074,12.8358097347028
