country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted
POL,2008-Q2,954985.7,766578.2,191078,397319.4,420933.1
POL,2008-Q3,954640.2,772232.7,188368.5,401386.3,421818
POL,2008-Q4,956320.6,780401.9,187248.5,368886,397908.5
POL,2009-Q1,967627,787189.7999999999,192038.1,355620.7,353314.3
POL,2009-Q2,969828.2,785767.7000000001,181715.8,362975.2,344693.3
POL,2009-Q3,977239.8,792010.7,180639.8,378775.8,368904.1
POL,2009-Q4,993995.4,800340.8,176871.3,384830.5,379687.6
POL,2010-Q1,990404,810017.1,166356.1,394677.3,389619.2
POL,2010-Q2,1005144.7,816316.1,172000,421301.7,418054.7
POL,2010-Q3,1016957.6,827581,171131,420643.3,419401.1
POL,2010-Q4,1025394.3,826122.5,175776,432130.4,431934.9
POL,2011-Q1,1043828.4,829100.5,182185.4,440508.1,432054.8
POL,2011-Q2,1057022.9,835163.8999999999,187400.9,450097.9,441555.1
POL,2011-Q3,1069389.8,837377.8,192061.2,453531.4,438631.7
POL,2011-Q4,1079303.7,836078,195907.6,453670.4,437641.5
POL,2012-Q1,1081603.5,837820,192573,463620.3,442130.8
POL,2012-Q2,1079208.3,838251,190984.9,469039,435308.9
POL,2012-Q3,1079731.7,837872.2,186798.6,467089.4,426312.9
POL,2012-Q4,1078594.4,841602.1,187218.3,467952,430604.8
POL,2013-Q1,1075634.3,838373.7,182920.6,476170.4,431975
POL,2013-Q2,1083770.8,836407.3,187471.1,480252.9,428671.2
POL,2013-Q3,1091711,844000.7000000001,193169.9,506329.9,448539.5
POL,2013-Q4,1097820.6,845910.2,195325.1,499369.1,454643.2
POL,2014-Q1,1112502.4,855049.6000000001,205972.3,500647.8,465468.9
POL,2014-Q2,1125114.5,866274.1000000001,211113.3,513564.9,477313.5
POL,2014-Q3,1134245.4,871429,216031.2,529457.4,491433.8
POL,2014-Q4,1143910.5,881448.8999999999,220359.2,527096.1,492056.3
POL,2015-Q1,1162619.9,890604.8,229030.3,538269,494483.6
POL,2015-Q2,1169253.6,898852.1,223776.4,535941.1,501677.4
POL,2015-Q3,1184890.8,899173.5,229823.8,560168.6,512216
POL,2015-Q4,1194949.1,909216,233240.4,573709.9,526669.5
POL,2016-Q1,1192819.7,918853.5,203569,584309.2,533584
POL,2016-Q2,1210405.3,923494.5,213246.6,607599.2,551580.8
POL,2016-Q3,1217459.9,936117.1000000001,211684,596968.6,553321.8
POL,2016-Q4,1241009.3,942583.8,214082.1,616678.8,553975.6
POL,2017-Q1,1255533.3,963066.4,209278.1,643194.4,589837
POL,2017-Q2,1267900.1,972223.2,213797.1,646819.2,594027.6
POL,2017-Q3,1286916,983190.4,217802.5,659691.6,601475.5
POL,2017-Q4,1305209.6,994734.3,224474.4,673339.8,621100.7
POL,2018-Q1,1331072.8,1005848.1000000001,238528,677219.7,629128.6
POL,2018-Q2,1350537.3,1017780.8999999999,240569.2,700484.1,643086.3
POL,2018-Q3,1367606.8,1026552.8,251253.1,705642.1,648820.2
POL,2018-Q4,1380965.6,1044071.5,253054.3,717148.7,666639.2
POL,2019-Q1,1401007.2,1050986,256838.8,730226.9,666795.4
POL,2019-Q2,1414028.7,1057894.9,263657.4,732842.9,666549
POL,2019-Q3,1425151.4,1066348.7,264005.1,745765.6,676378.3
POL,2019-Q4,1435321,1080369.1,275457.3,740902.3,662249.4
POL,2020-Q1,1443955,1072964.7,277373.7,748347.7,676965.8
POL,2020-Q2,1314033.2,983877.5,255303.3,624238.9,548012.3
POL,2020-Q3,1400355.5,1072939.5,256114.3,755599.7,672637.6
POL,2020-Q4,1402356.2,1065752.3,253732.4,789938.9,706068.4
POL,2021-Q1,1435239.1,1083943.2000000002,255935,799821.2,727122.7
POL,2021-Q2,1471719.4,1095996.4,259529.7,816855.9,746812.9
POL,2021-Q3,1502049.2,1124540.5,265888.7,814909.4,761646.8
POL,2021-Q4,1532025.7,1142720.7,265187.5,845499,792729.4
POL,2022-Q1,1582577.4,1162925,269951.2,845964.4,796060.8
POL,2022-Q2,1564970.8,1174043.2,262824,889569.6,810566.1
POL,2022-Q3,1573660.1,1160303.4,267352.4,894443,819307.7
POL,2022-Q4,1548077.2,1133100,268499.5,890312.7,810087.3
POL,2023-Q1,1563171.5,1150787.3,280732.8,894586.4,796301
POL,2023-Q2,1553556.2,1156361.1,290479.5,887238.4,782976
POL,2023-Q3,1583474.6,1186385.2,299360,940132.3,801073.2
POL,2023-Q4,1578160.6,1180627.7,310966.3,929112,808904.8
POL,2024-Q1,1592056.9,1203856.9,296833.1,929984,819736.6
POL,2024-Q2,1616019.2,1212702.1,306833.9,931062.1,839202.1
POL,2024-Q3,1616334.1,1217908.2000000002,296093,928860.5,835632.2
POL,2024-Q4,1640236.6,1235063.5,297381.2,933649.6,836769.2
PRT,1960-Q1,64813.8,44081.899999999994,14154.5,5645.5,5407.6
PRT,1960-Q2,65233.2,50039.5,14279.5,5633,5596.4
PRT,1960-Q3,65837.9,54034.6,14480.8,5564.3,5924.4
PRT,1960-Q4,66628,55253.3,14758.4,5439.5,6391.6
PRT,1961-Q1,67603.6,56063.4,15112.4,5258.5,6998.1
PRT,1961-Q2,68639.4,55560,15323.3,5252.1,7350.3
PRT,1961-Q3,69735.6,54631,15391.1,5420.3,7448.2
PRT,1961-Q4,70892.1,55029.6,15315.8,5763.1,7291.9
PRT,1962-Q1,72108.9,55944.5,15097.5,6280.5,6881.3
PRT,1962-Q2,73281.3,56232.4,15152.5,6558.7,6619.3
PRT,1962-Q3,74409.3,57244.5,15480.9,6597.7,6505.8
PRT,1962-Q4,75493,58263.399999999994,16082.5,6397.7,6540.9
PRT,1963-Q1,76532.3,59166.299999999996,16957.5,5958.4,6724.6
PRT,1963-Q2,77612.9,60124,17610.3,6006.6,7026.8
PRT,1963-Q3,78734.7,61736.799999999996,18040.8,6542.3,7447.4
PRT,1963-Q4,79897.8,60945.9,18249.1,7565.4,7986.5
PRT,1964-Q1,81102.2,60105.600000000006,18235.1,9076,8644.1
PRT,1964-Q2,82475.1,59847.200000000004,18341.1,10188.4,9155.4
PRT,1964-Q3,84016.4,59940.8,18567,10902.8,9520.4
PRT,1964-Q4,85726.2,61088.700000000004,18912.9,11219.2,9739.2
PRT,1965-Q1,87604.4,62440.5,19378.8,11137.4,9811.7
PRT,1965-Q2,89138,62694.899999999994,19994.9,11247.1,9976.8
PRT,1965-Q3,90326.8,63460.5,20761.1,11548.1,10234.4
PRT,1965-Q4,91171,64232.100000000006,21677.5,12040.5,10584.5
PRT,1966-Q1,91670.5,63571.8,22744.1,12724.3,11027.2
PRT,1966-Q2,92487,64165.8,23676.7,13255.6,11196.1
PRT,1966-Q3,93620.5,64622.9,24475.4,13634.6,11091.2
PRT,1966-Q4,95071.1,64269.899999999994,25140.1,13861.1,10712.5
PRT,1967-Q1,96838.7,64655.5,25670.9,13935.2,10060.1
PRT,1967-Q2,98908,66284.2,25775.1,13930,9912.9
PRT,1967-Q3,101279.3,68183,25452.7,13845.5,10270.9
PRT,1967-Q4,103952.3,72180.8,24703.7,13681.6,11134.1
PRT,1968-Q1,106927.2,78454.8,23528.1,13438.5,12502.5
PRT,1968-Q2,109003,83123.2,22860.2,13317.2,13554
PRT,1968-Q3,110179.7,86644.7,22700.1,13317.8,14288.8
PRT,1968-Q4,110457.3,88169.79999999999,23047.6,13440.4,14706.7
PRT,1969-Q1,109803.4,87504.6,24576.9,13684.9,14807.9
PRT,1969-Q2,109601.9,88031.3,24405.3,13814.7,14849
PRT,1969-Q3,111736.6,88650.9,25207.1,13829.9,14830
PRT,1969-Q4,114683.9,86700.2,26227,13730.3,14751.1
PRT,1970-Q1,118029.8,87588.6,27081,13516.1,14612.1
PRT,1970-Q2,121562.8,89135.5,28342.8,13440.5,14687.3
PRT,1970-Q3,122348.2,90720,27923.4,13503.3,14976.8
PRT,1970-Q4,124516.8,94649.8,28636.6,13704.7,15480.6
PRT,1971-Q1,124488.3,98881.40000000001,28227.8,14044.5,16198.5
PRT,1971-Q2,129423.9,101176.3,30708.7,14514.5,16849.2
PRT,1971-Q3,130175.8,102908.79999999999,30707.4,15114.6,17432.5
PRT,1971-Q4,134629.7,102076,33343.3,15844.8,17948.4
PRT,1972-Q1,134558.5,103540.3,33014.6,16705.2,18397.1
PRT,1972-Q2,137172,103800.7,33921.5,17423.1,18884.2
PRT,1972-Q3,143894,106646.3,36893.1,17998.7,19409.8
PRT,1972-Q4,144672.1,109680.3,35771.9,18432,19974
PRT,1973-Q1,150454,111346.2,37543.8,18722.8,20576.7
PRT,1973-Q2,153635.3,115244.8,37601.3,18700.7,21223.4
PRT,1973-Q3,158221.3,120264.4,38653.9,18365.7,21914.2
PRT,1973-Q4,160743,125434.8,39102,17717.6,22649.1
PRT,1974-Q1,161622.7,129964,38512.9,16756.6,23428
PRT,1974-Q2,158336,131794.5,35998,15865.5,23415.9
PRT,1974-Q3,155709.4,130426.29999999999,34103.4,15044.4,22612.6
PRT,1974-Q4,154506.2,130577.3,33652.1,14293.2,21018.2
PRT,1975-Q1,151435.3,129012.7,32834,13612,18632.7
PRT,1975-Q2,149175.8,129661,31355.3,13124.8,16991.1
PRT,1975-Q3,149332.4,131105.7,30800.2,12831.5,16093.4
PRT,1975-Q4,152833.2,133557.4,31196.1,12732.2,15939.6
PRT,1976-Q1,156507.8,130635.5,31263.2,12826.9,16529.7
PRT,1976-Q2,160401.7,137859.8,31742.1,12964.1,17149.6
PRT,1976-Q3,161145.5,138764.4,30976.2,13143.7,17799.3
PRT,1976-Q4,166314.5,136978.8,33239,13365.8,18478.8
PRT,1977-Q1,167847.9,139899.9,34054.9,13630.3,19188
PRT,1977-Q2,169340.1,136755.6,35233.2,13822.6,19631.8
PRT,1977-Q3,171040.3,139327.5,36126.3,13942.6,19810.1
PRT,1977-Q4,172242.6,140373.6,37074.1,13990.4,19722.8
PRT,1978-Q1,173071.7,139429.4,37783.8,13965.8,19370
PRT,1978-Q2,173897.7,137010.6,37781.4,14411.9,19330.1
PRT,1978-Q3,174831,137161.69999999998,37853,15328.6,19603
PRT,1978-Q4,177832.5,137128.5,37925.7,16715.9,20188.7
PRT,1979-Q1,179724.1,138940.6,36400.8,18573.8,21087.2
PRT,1979-Q2,183546.6,138837.2,36845.8,19921.6,21848.3
PRT,1979-Q3,185986.7,139274.3,37348,20759.2,22471.8
PRT,1979-Q4,189827.3,139574.69999999998,38714.5,21086.7,22957.9
PRT,1980-Q1,192816,141402.6,40287.3,20904,23306.5
PRT,1980-Q2,192765.7,144552.30000000002,40115.7,20681.5,23571.1
PRT,1980-Q3,192106.4,146488.7,39593.3,20419.1,23751.6
PRT,1980-Q4,195315.6,149168.7,42057.2,20116.7,23848.1
PRT,1981-Q1,196188.8,149479.30000000002,42801.1,19774.6,23860.5
PRT,1981-Q2,196347,150750.5,42894.9,19575.1,23989.3
PRT,1981-Q3,196011.1,150182.2,42041.4,19518.5,24234.5
PRT,1981-Q4,196964.9,150829.5,43234.6,19604.6,24596
PRT,1982-Q1,201743.8,151966.6,44663.2,19833.4,25073.9
PRT,1982-Q2,199031,152775.3,43468.9,20205.3,25277.5
PRT,1982-Q3,199945,155293.1,43042.1,20720,25206.8
PRT,1982-Q4,201565.6,156885.9,43657.5,21377.7,24861.7
PRT,1983-Q1,203425.5,155432.2,44297,22178.4,24242.4
PRT,1983-Q2,201605.5,155159,41570.4,22958.4,23722.8
PRT,1983-Q3,198580.7,153046.9,38725.5,23717.8,23303.1
PRT,1983-Q4,197285,150498.1,37769.8,24456.6,22983.3
PRT,1984-Q1,195764.7,150633.6,35311.8,25174.8,22763.3
PRT,1984-Q2,193739.8,150126.9,32466.7,25809,22576.4
PRT,1984-Q3,198397.5,148552.4,34049.9,26359.1,22422.5
PRT,1984-Q4,197937.9,150549.80000000002,32305.6,26825.2,22301.8
PRT,1985-Q1,200093.1,149745.2,32141.1,27207.2,22214.1
PRT,1985-Q2,202041.8,151044.1,33228.8,27588.3,22426.8
PRT,1985-Q3,201286.2,153843.8,31944.2,27968.5,22939.8
PRT,1985-Q4,204480.9,156230.4,32062.3,28347.8,23753.1
PRT,1986-Q1,207182.2,158959.5,33559.5,27502,23125.6
PRT,1986-Q2,209520,160539,35224.1,29990.1,26277.5
PRT,1986-Q3,210641.4,162560.5,36650.5,30381.2,28113.8
PRT,1986-Q4,214013.2,164977.4,38006.5,30744.9,29236.9
PRT,1987-Q1,217877,168680.9,40100.7,31633.2,31124.9
PRT,1987-Q2,221364.7,170484.59999999998,41592.6,32128.8,32483.8
PRT,1987-Q3,224790.1,173009.7,42816.9,32800.6,33966.3
PRT,1987-Q4,227481.9,174653.3,43410.3,33383,35034.2
PRT,1988-Q1,237847.4,182190.7,47618.7,33530.8,36185.2
PRT,1988-Q2,238929.6,183512,48121.8,34328.5,38430.3
PRT,1988-Q3,240751.7,185944.80000000002,48828.8,36259,40548.1
PRT,1988-Q4,243927.7,188930,50012.9,37113.6,42665.9
PRT,1989-Q1,253114.1,191845.19999999998,49512.9,38060,38398.7
PRT,1989-Q2,249534.7,189910.90000000002,50542.2,39618.9,42306.8
PRT,1989-Q3,254457.9,193156,51567.6,40427.6,42465.1
PRT,1989-Q4,256576.6,195278,51035.1,41562.6,43535.2
PRT,1990-Q1,259187.1,198621.7,53231.2,43556.5,46316.1
PRT,1990-Q2,264034.6,201993.7,54360,44563,47816.3
PRT,1990-Q3,265879.2,204838.1,54819.1,43528.7,47375.8
PRT,1990-Q4,272948.9,209530.59999999998,56950.3,44878.3,48503.1
PRT,1991-Q1,266587.6,209874.80000000002,55673.7,43764.8,49597.7
PRT,1991-Q2,271819.6,214454.90000000002,55731.2,44394.3,50041.2
PRT,1991-Q3,274737.8,217065.2,57800.9,44502,51146.4
PRT,1991-Q4,274802.9,217943.90000000002,57737.5,45536.9,52658.2
PRT,1992-Q1,279664,219665.59999999998,59680.7,47438.5,53988.6
PRT,1992-Q2,277092.8,222451.7,58638.4,46411.4,56182.8
PRT,1992-Q3,276134.2,222121.69999999998,59913.6,47421.7,57967.2
PRT,1992-Q4,275693.7,222711.3,59633.9,46393.9,57066.3
PRT,1993-Q1,272058.3,221039.3,57741,44118.7,54223.2
PRT,1993-Q2,272194.6,220098.90000000002,57508.4,45302.5,53965
PRT,1993-Q3,274087.8,221766.5,54738.5,47055.3,53234.5
PRT,1993-Q4,275007.3,222542,54036.6,48397.5,53508.9
PRT,1994-Q1,275938.7,224228.2,55878.1,48657.9,56053.4
PRT,1994-Q2,279514.4,226269.90000000002,56966.2,49898.3,57658.3
PRT,1994-Q3,280778.3,227122.6,57090.1,52343.8,59843.8
PRT,1994-Q4,284153.1,228470.5,62016.5,53487.6,62972.9
PRT,1995-Q1,284653.9,227611.3,59189.4,55427.3,62165.9
PRT,1995-Q2,287935.3,231743.6,62250,54341.2,64542.1
PRT,1995-Q3,289267.8,230471.09999999998,60420.6,56476.6,62259.4
PRT,1995-Q4,291270.5,231517.5,60917,59214.3,64566.2
PRT,1996-Q1,293192.1,236275.2,58682.7,58483.3,64475.8
PRT,1996-Q2,297191.4,236844.5,63286.2,59316.8,66140.2
PRT,1996-Q3,301253.4,239741.1,66124.1,60274.6,68180.8
PRT,1996-Q4,301899.1,239559,67277,60245.2,69748.1
PRT,1997-Q1,306901.2,242788.6,69869.6,61476.6,70825.5
PRT,1997-Q2,309696.5,242962.5,72404.2,63952.7,72863.4
PRT,1997-Q3,313810.1,247612.59999999998,74232.1,64225.6,74727.4
PRT,1997-Q4,315654,249059,75030.3,66061.1,77805.5
PRT,1998-Q1,320440.4,252974.3,79136.8,67486.4,81696.1
PRT,1998-Q2,325027.3,257046.7,80330.2,69028.8,85068.7
PRT,1998-Q3,328864.7,259972.3,80386.3,70864.2,84620.3
PRT,1998-Q4,331639.6,263476.7,85893,69035.6,88246.3
PRT,1999-Q1,335787.1,268451.4,84615.6,69557.8,89478.4
PRT,1999-Q2,337551.8,268920.7,85185.4,70408.8,90645
PRT,1999-Q3,340814.1,272288.3,86455.4,72303.3,93159.7
PRT,1999-Q4,342837.8,274055.6,89261,73832.4,96990.1
PRT,2000-Q1,350663.8,281158.1,91078.7,76346.2,97124.6
PRT,2000-Q2,348338.5,278876.5,87985,75542.4,97321.2
PRT,2000-Q3,353886.5,282031,90150.2,77901.8,96692.6
PRT,2000-Q4,355887.2,282878.3,90322.5,80740.2,99662.1
PRT,2001-Q1,354612.1,284831.6,86000.1,78946.2,95935.8
PRT,2001-Q2,358354.5,284945.3,91858.8,79371.8,100739.5
PRT,2001-Q3,359073.9,284663.8,92228.3,78486.9,99166.5
PRT,2001-Q4,364117.5,287397.30000000005,92945.8,80929,98945.1
PRT,2002-Q1,364952.8,290411,92497.3,81017.7,98519.9
PRT,2002-Q2,362923.5,289912.9,89198.1,82257.5,99383.2
PRT,2002-Q3,361006.9,290703.6,85475.6,81753.3,98466.1
PRT,2002-Q4,358346.5,289095.7,83548.3,83248.2,97390
PRT,2003-Q1,358943.9,289814.2,81535.9,86489.3,95121.6
PRT,2003-Q2,355925.4,288886.6,82030.2,88105.3,97983.2
PRT,2003-Q3,358942.5,291507.9,81349.2,84621.3,98512.3
PRT,2003-Q4,359951.1,291957.4,80152.7,85345.1,101210.7
PRT,2004-Q1,363511.1,296312.5,81237.9,86947.9,102083.8
PRT,2004-Q2,365765.9,297372,81309.9,92169.3,104267.8
PRT,2004-Q3,365953.1,298797.1,81540.8,87061.5,104808.9
PRT,2004-Q4,364178.9,299773.8,81593.3,90792.7,110807.8
PRT,2005-Q1,367513.4,302925.80000000005,82068.7,86608.6,106114.7
PRT,2005-Q2,368517.5,304893.7,81784.9,90188.7,108413.6
PRT,2005-Q3,367120.9,302571.30000000005,81105.3,89794.1,107024.5
PRT,2005-Q4,367667.7,304199,81081.9,91362.6,109691.8
PRT,2006-Q1,370815.2,306295.1,81494.4,95378.9,112869.6
PRT,2006-Q2,374148.7,306041.6,82741.4,98738,116407.7
PRT,2006-Q3,373658.6,307071.8,79706.5,104880.8,116094.5
PRT,2006-Q4,376098.3,308059.7,79631.1,103589.3,118580.3
PRT,2007-Q1,380558.9,310128,82848.7,106190.7,119642.5
PRT,2007-Q2,381641.5,312595.7,82413.6,106729.5,122350.4
PRT,2007-Q3,382718,313090.2,82675.1,107434.3,123355.4
PRT,2007-Q4,387268.7,316536,85622.1,108308.5,124650.1
PRT,2008-Q1,387183.2,317221.1,85303.5,111600.2,128525.4
PRT,2008-Q2,385243,316506.9,85185.1,108544.5,127631.5
PRT,2008-Q3,384715.6,317114,82981.7,106867.5,125925.8
PRT,2008-Q4,379937,316679.6,81501.8,99848.1,118935.3
PRT,2009-Q1,370321.1,312280.2,76975.4,91755.2,109508
PRT,2009-Q2,370718.5,311380.3,77617.8,93672.8,111359.2
PRT,2009-Q3,373887.2,313031.2,78933.8,99409.7,114690.7
PRT,2009-Q4,374163.1,315780.1,76193.9,99043.5,117844.2
PRT,2010-Q1,377495,318038.5,76381.1,101202.7,120508.1
PRT,2010-Q2,378803.1,318780.4,77959.2,103440.8,123775.6
PRT,2010-Q3,380194.4,316386.2,74803.5,106403.9,119270.7
PRT,2010-Q4,378472.2,317319.7,77091.1,108065.1,125163.3
PRT,2011-Q1,376773.4,311348,71398,108366.1,117329.6
PRT,2011-Q2,374129.2,307957.5,68196.1,112322.6,117223.5
PRT,2011-Q3,371533.4,304686.8,65565.2,112778.6,114040.4
PRT,2011-Q4,366569.4,299336,62665,114494.5,109844.3
PRT,2012-Q1,364617.3,295811.8,60799.6,116532.7,111045.3
PRT,2012-Q2,359107.5,291758.6,55219.8,115175.4,105461.8
PRT,2012-Q3,355402.8,289625.1,54331.3,115140.5,106042.9
PRT,2012-Q4,349559.5,285804.1,52787.4,114948,107017.5
PRT,2013-Q1,350807.6,284103.6,51925.5,119700.4,107050.7
PRT,2013-Q2,353810,286123.19999999995,53137.4,124005.8,112170.7
PRT,2013-Q3,352813.2,286329.4,53177.1,125772.5,114924.3
PRT,2013-Q4,357196.6,290244,54468.5,125842.8,115642.9
PRT,2014-Q1,354634.9,289509.2,52517.1,124971,116778
PRT,2014-Q2,355616.3,290450.6,53724.8,128327.6,119988.3
PRT,2014-Q3,355991.4,292945.4,55014.1,130124.5,123138.1
PRT,2014-Q4,358872.7,293202.19999999995,56154.1,133214.8,125903.6
PRT,2015-Q1,361024.3,292987.3,57487.8,136822.6,127727.1
PRT,2015-Q2,361279.1,296474.8,57904.8,136930.9,133310.1
PRT,2015-Q3,361876.7,297185.1,57225.6,137219.5,130892.6
PRT,2015-Q4,363591.7,297344.1,57856.5,137966.5,133061.7
PRT,2016-Q1,364846.3,300313.5,56861.3,138444.7,134395
PRT,2016-Q2,366547,301093,57839.7,140824.9,135763.5
PRT,2016-Q3,370601.2,301758.5,59297.7,146626.7,138551
PRT,2016-Q4,374792.6,305055.69999999995,62658.9,148907.3,143689.3
PRT,2017-Q1,378423.3,305342.5,64120.7,154776.3,146100.4
PRT,2017-Q2,379508.8,304814.8,65668.5,152693.7,147223.8
PRT,2017-Q3,382103,306821.30000000005,66071.4,156104.4,149852.4
PRT,2017-Q4,385703.4,308222.8,68139.4,159458.5,153571.7
PRT,2018-Q1,387963.8,310366.2,67784.1,161828.5,155925.9
PRT,2018-Q2,391672.2,311530.7,69677.4,163830.6,156110.4
PRT,2018-Q3,394300.3,312795.4,70586.8,161958.6,154972.4
PRT,2018-Q4,396754.8,316354,72218.2,162185.8,159020.8
PRT,2019-Q1,400022.9,320576.5,74288.7,168754.7,165783
PRT,2019-Q2,402241,321373.6,73857.6,167102,162552.2
PRT,2019-Q3,403901.6,323364.6,73779.2,166906.5,164397.5
PRT,2019-Q4,407651.8,325287.3,73820.7,173061.1,164992.3
PRT,2020-Q1,390307.3,318518.5,73353.1,160702.7,163919
PRT,2020-Q2,331585.2,277526.5,67520.9,102507.4,114459.3
PRT,2020-Q3,379110.5,313987.4,73704.6,141460.4,147638.2
PRT,2020-Q4,380406.6,313286.30000000005,74241.5,147243.8,155475.6
PRT,2021-Q1,369317.8,301865.7,76185.2,148475.9,158916.7
PRT,2021-Q2,386383.2,321618.2,77220.8,143303.9,156182
PRT,2021-Q3,400107.1,327307.9,77646.1,157237.3,163483
PRT,2021-Q4,407949.4,329299.6,80265.2,169317.4,174194.6
PRT,2022-Q1,413933.5,333578.9,81282.7,172136.5,177560.8
PRT,2022-Q2,415543.6,331931.80000000005,79163.3,182088.2,181160.4
PRT,2022-Q3,420257.2,335846.6,79916.3,186466.2,184344.6
PRT,2022-Q4,423264.8,338732.5,81342.2,183705.7,183249.4
PRT,2023-Q1,428641.3,341141.1,83368.3,189936.4,185642
PRT,2023-Q2,430722.7,341907.39999999997,84195.6,190024.6,184526.9
PRT,2023-Q3,431163.9,341377,85594.7,186451.5,185647.2
PRT,2023-Q4,434333.8,346116.6,87893.1,189186.5,187468.9
PRT,2024-Q1,436862.9,347080.10000000003,86280.5,192207.4,188035.6
PRT,2024-Q2,439310.3,349544.4,87765,195866.3,193558.5
PRT,2024-Q3,440159.9,352090.6,90644.7,194953.2,199025.6
PRT,2024-Q4,445435,358103.80000000005,90821,196093.4,198013.6
ROU,1995-Q1,338494.1,228116.7,61338.4,35322.5,24295.6
ROU,1995-Q2,331213,330217.5,45650.2,38431.3,26626.1
ROU,1995-Q3,327395.7,158448.30000000002,39696.2,41359.7,27120.8
ROU,1995-Q4,309885.2,209215.19999999998,35836.5,46808.6,28012.1
ROU,1996-Q1,347404.5,247536.3,55423.5,42369.7,28727.1
ROU,1996-Q2,345619.9,245273.8,49070.4,42668.7,28135.5
ROU,1996-Q3,334983.5,224484,45019,42622.7,28882.9
ROU,1996-Q4,330053.1,250218,48342.6,44114.5,29885.2
ROU,1997-Q1,334984.9,247504.09999999998,44803.5,46436,30092.1
ROU,1997-Q2,320227,238939.9,42560.2,48887.3,30707.2
ROU,1997-Q3,322211.6,238287.7,45512,48533.6,32788.9
ROU,1997-Q4,314784.3,232867.5,62134.6,47103.7,34168.8
ROU,1998-Q1,302435.1,223610.5,43846.7,46571.8,30343
ROU,1998-Q2,307718.2,227996.3,46373.3,49677.3,38826.2
ROU,1998-Q3,324661.9,238547.3,47452.7,46024.3,37327.9
ROU,1998-Q4,331162.9,271987.30000000005,48203.6,45638.3,36013.2
ROU,1999-Q1,322154.1,269555.7,47870.6,48002.2,34421
ROU,1999-Q2,317587.9,259859.7,46651,47839.2,33623
ROU,1999-Q3,312822.8,233136.09999999998,44181.6,51308.2,31718.7
ROU,1999-Q4,308645,245205.59999999998,43619.5,54508.9,36648.3
ROU,2000-Q1,317759.3,239193.40000000002,45591.7,31696.7,25310.1
ROU,2000-Q2,335511.9,255269.80000000002,50490.9,40707.9,32067.5
ROU,2000-Q3,316944.5,264100.9,48132.2,44247,33132.8
ROU,2000-Q4,322035.5,250322.5,48776.8,47545.9,34777.5
ROU,2001-Q1,335687,261225.5,51654.5,45492.4,37684.4
ROU,2001-Q2,332277,248889.6,52900.4,45693.1,39133.3
ROU,2001-Q3,341594.9,261100.40000000002,52868.9,50178.5,38445.9
ROU,2001-Q4,350124.1,268648.3,55921.9,46248.5,39462.6
ROU,2002-Q1,354797.9,273450.9,55539.4,49557.9,39658.3
ROU,2002-Q2,362473.6,267475.3,57435.8,54418.5,41421.7
ROU,2002-Q3,358147.2,256287.40000000002,57898.1,61128.5,47262.7
ROU,2002-Q4,361806.5,275986.9,58062.6,55061.3,42894.4
ROU,2003-Q1,361749.7,262243.5,61676.5,57859.2,46180.4
ROU,2003-Q2,370860.6,265448.4,61832.9,56803.1,49137.3
ROU,2003-Q3,371800.5,277033.3,62782.9,59986.3,51735.3
ROU,2003-Q4,366462.1,273361.9,66129,63881.1,55764.4
ROU,2004-Q1,388011.6,291068.4,66680.7,65552.6,58928.2
ROU,2004-Q2,397994,311821.19999999995,69239.3,68630.6,62700.4
ROU,2004-Q3,415413.1,293649.5,72770.5,66272.2,65498.3
ROU,2004-Q4,422838.9,299297.30000000005,67979.1,71812.3,66274.5
ROU,2005-Q1,416766,312195.8,69687.2,72490.1,71024
ROU,2005-Q2,421009.6,327642.1,76294,71389.9,73370.5
ROU,2005-Q3,424674.1,346245.1,78160.9,77141.5,78016
ROU,2005-Q4,437630.3,329318.6,84414.4,76303.7,81020.7
ROU,2006-Q1,448927.9,330471.5,87747.2,79853.9,84395.6
ROU,2006-Q2,455799.5,333858.5,92351,80953.6,90698.7
ROU,2006-Q3,465915.7,342169.2,102150.4,84952.3,99321.7
ROU,2006-Q4,465933.5,393971.3,108215.1,86564.5,109969.3
ROU,2007-Q1,480235.8,371836.69999999995,128406.8,100485.6,130689.9
ROU,2007-Q2,487092.3,375443.4,142151.8,96663.8,128791.3
ROU,2007-Q3,491898.6,387189.4,152169.1,95312.4,134174.5
ROU,2007-Q4,510204.3,415562.8,166863.4,109315.8,149464.6
ROU,2008-Q1,516365.7,406012.19999999995,167994.3,118717,160100.3
ROU,2008-Q2,536767.5,412246.1,175504.3,120071.8,159405.4
ROU,2008-Q3,549211.6,447367.2,176146.4,112848.5,151238.6
ROU,2008-Q4,550390.5,408454.6,175164.9,105387.2,133195.2
ROU,2009-Q1,497041,386424.9,131211.6,102350.8,113239.4
ROU,2009-Q2,500395.3,387400.89999999997,107931.2,105888.6,116432.6
ROU,2009-Q3,515921.5,392702.2,114083.6,110826.5,125583.6
ROU,2009-Q4,520616.8,410646,105765,111982.4,123015.9
