country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4
SVK,1997-Q3,93787.4,81066.3,28551.8,32752.7,45887.2,5383233,0,0,0,0,0,0,0
SVK,1997-Q4,93188.7,81752.6,29263.9,32073.9,43382.8,5383233,0,0,0,0,0,0,0
SVK,1998-Q1,94843.6,83437.5,30805.1,30694.3,42920.8,5390866,0,0,0,0,0,0,0
SVK,1998-Q2,94765.8,84158.8,32425.1,31103.5,45432.1,5390866,0,0,0,0,0,0,0
SVK,1998-Q3,93878.5,84856.5,31045.1,32430.4,45694.7,5390866,0,0,0,0,0,0,0
SVK,1998-Q4,100998.7,84941.5,33442.7,34509.5,45072.4,5390866,0,0,0,0,0,0,0
SVK,1999-Q1,97455.5,82673.2,29582.2,32989.1,40676.2,5395324,0,0,0,0,0,0,0
SVK,1999-Q2,95697.5,83206.2,28549.9,34640.6,44962.5,5395324,0,0,0,0,0,0,0
SVK,1999-Q3,95015.3,80363.5,24625.4,35755.2,42181.3,5395324,0,0,0,0,0,0,0
SVK,1999-Q4,94498.7,80548.1,25996.9,38171.6,44100.6,5395324,0,0,0,0,0,0,0
SVK,2000-Q1,95419,81648.29999999999,22993.1,36552.8,40911.8,5400679,0,0,0,0,0,0,0
SVK,2000-Q2,96277.3,83270.2,22807.9,38131.7,42359.4,5400679,0,0,0,0,0,0,0
SVK,2000-Q3,96766.3,84158.9,24848.7,38340.3,46274.3,5400679,0,0,0,0,0,0,0
SVK,2000-Q4,97224.4,86049.4,24843.7,41210.3,55016.6,5400679,0,0,0,0,0,0,0
SVK,2001-Q1,97810.1,86538.8,26541,43811.8,55152.2,5379780,0,0,0,0,0,0,0
SVK,2001-Q2,98788.7,86568.5,28875,42150,54270.1,5379780,0,0,0,0,0,0,0
SVK,2001-Q3,99099.3,88163.8,26454.6,42360.8,54437.4,5379780,0,0,0,0,0,0,0
SVK,2001-Q4,101270.9,89010,25688.4,42060.8,53946.2,5379780,0,0,0,0,0,0,0
SVK,2002-Q1,101653.2,90209.8,26959.6,41861.8,53125.1,5378809,0,0,0,0,0,0,0
SVK,2002-Q2,102615.2,91662.8,25520.5,44539.8,56568.2,5378809,0,0,0,0,0,0,0
SVK,2002-Q3,104858.9,92124.6,27179.9,48242.5,59747.6,5378809,0,0,0,0,0,0,0
SVK,2002-Q4,105376.7,92604.5,27411.1,48318.2,60230.1,5378809,0,0,0,0,0,0,0
SVK,2003-Q1,106909.3,92062.2,25643.7,51636.4,59466.2,5378950,0,0,0,0,0,0,0
SVK,2003-Q2,108409.9,92308.9,26929.9,54194.9,61707.8,5378950,0,0,0,0,0,0,0
SVK,2003-Q3,108734.1,92402.4,25500.6,56426.6,64486.8,5378950,0,0,0,0,0,0,0
SVK,2003-Q4,110582.1,95769,24335.1,57432.3,63643.4,5378950,0,0,0,0,0,0,0
SVK,2004-Q1,112206.5,95019.5,25440.2,63522.7,70524.6,5382574,0,0,0,0,0,0,0
SVK,2004-Q2,112936.8,95975.4,25100.2,68126.9,77035.4,5382574,0,0,0,0,0,0,0
SVK,2004-Q3,115590.2,97322.9,27611.5,65382.6,77440.1,5382574,0,0,0,0,0,0,0
SVK,2004-Q4,117326.5,98879.6,30116.1,67815.3,78483.6,5382574,0,0,0,0,0,0,0
SVK,2005-Q1,118591.7,99504.5,29372.6,68721.3,80461.2,5387285,0,0,0,0,0,0,0
SVK,2005-Q2,121091.6,100976.2,32522.6,71877,84350.6,5387285,0,0,0,0,0,0,0
SVK,2005-Q3,123105.5,103186.9,32667.3,77557,88161.2,5387285,0,0,0,0,0,0,0
SVK,2005-Q4,124975.9,104015.1,31564.3,80678.6,98259,5387285,0,0,0,0,0,0,0
SVK,2006-Q1,128253.6,108399.6,31849.9,83089.1,96933.4,5391184,0,0,0,0,0,0,0
SVK,2006-Q2,131364.3,109241.8,32855.3,88911,101947.9,5391184,0,0,0,0,0,0,0
SVK,2006-Q3,133926.3,109393.2,33863.3,97720.1,111515.9,5391184,0,0,0,0,0,0,0
SVK,2006-Q4,137756.9,110990.4,36292.6,99149.9,110793.8,5391184,0,0,0,0,0,0,0
SVK,2007-Q1,140577.6,113027.1,35305.7,101481.9,110969.7,5397766,0,0,0,0,0,0,0
SVK,2007-Q2,144034.3,114299.6,36953.2,102654.9,113414.2,5397766,0,0,0,0,0,0,0
SVK,2007-Q3,147409.2,116478.3,38736.3,105068.6,113637.2,5397766,0,0,0,0,0,0,0
SVK,2007-Q4,156759.7,119012.9,37465.5,111009.7,120745.6,5397766,0,0,0,0,0,0,0
SVK,2008-Q1,152141.5,120859.5,37058.4,113427.2,125795.7,5406972,0,0,0,0,0,0,0
SVK,2008-Q2,153989.8,122561.3,40411.9,109660.5,122896.2,5406972,0,0,0,0,0,0,0
SVK,2008-Q3,156168.1,124717.3,38918,108565.1,118263.6,5406972,0,0,0,0,0,0,0
SVK,2008-Q4,158059.8,125863.5,37130,101544.7,111319.2,5406972,0,0,0,0,0,0,0
SVK,2009-Q1,142664,123803.8,35348.1,84311,96235.5,5418374,0,0,0,0,0,0,0
SVK,2009-Q2,145095.5,125516.8,28500.7,88517.1,93321.9,5418374,0,0,0,0,0,0,0
SVK,2009-Q3,147708.8,125719.1,30669.1,91616.7,97144,5418374,0,0,0,0,0,0,0
SVK,2009-Q4,150738.1,126486.5,29337,97435.5,101191.6,5418374,0,0,0,0,0,0,0
SVK,2010-Q1,153898,127396,36794.8,100619.5,108273.7,5431024,0,0,0,0,0,0,0
SVK,2010-Q2,155820.4,127461.8,31833.7,103615.2,109964.6,5431024,0,0,0,0,0,0,0
SVK,2010-Q3,157619.8,127566,32051.8,107877.2,117807.1,5431024,0,0,0,0,0,0,0
SVK,2010-Q4,158675,126711.6,33339,114457.2,119235.2,5431024,0,0,0,0,0,0,0
SVK,2011-Q1,158985.6,125126.5,39290.7,116524.1,122578.1,5398384,0,0,0,0,0,0,0
SVK,2011-Q2,160082.8,124537.5,36753.8,115400.4,123261.7,5398384,0,0,0,0,0,0,0
SVK,2011-Q3,160838.9,124362.9,37435.6,117445.6,121970.3,5398384,0,0,0,0,0,0,0
SVK,2011-Q4,162146.9,124552.4,38193.5,120998.2,121276.8,5398384,0,0,0,0,0,0,0
SVK,2012-Q1,162711.2,125458.1,33966.8,122343.8,121613.8,5407579,0,0,0,0,0,0,0
SVK,2012-Q2,163052.1,125116.1,34531.6,130062.2,125913.8,5407579,0,0,0,0,0,0,0
SVK,2012-Q3,163263.5,124960.3,34223.1,131591.6,128028.6,5407579,0,0,0,0,0,0,0
SVK,2012-Q4,163102.5,124665,33560.9,130272.5,125138.6,5407579,0,0,0,0,0,0,0
SVK,2013-Q1,163155.3,123462.8,33611.5,129735.5,127192.2,5413392.5,0,0,0,0,0,0,0
SVK,2013-Q2,163693.7,123776.9,34094,136145.7,129618.8,5413392.5,0,0,0,0,0,0,0
SVK,2013-Q3,164454.1,124159.5,34375,135559.7,131723.5,5413392.5,0,0,0,0,0,0,0
SVK,2013-Q4,165412.8,124735.7,36075.2,139883.1,136500.5,5413392.5,0,0,0,0,0,0,0
SVK,2014-Q1,166419.9,126259.6,34245,142649.6,138632.7,5418649,0,0,0,0,0,0,0
SVK,2014-Q2,167682.3,126963.8,35329.9,140281,137041.6,5418649,0,0,0,0,0,0,0
SVK,2014-Q3,169283.1,127699.8,35634.6,138456.5,135817,5418649,0,0,0,0,0,0,0
SVK,2014-Q4,171114,128824,36808.5,139401.3,137186.8,5418649,0,0,0,0,0,0,0
SVK,2015-Q1,174403.1,129975.6,38776.1,149665.5,147398.8,5423800.5,0,0,0,0,0,0,0
SVK,2015-Q2,176544.1,131515.3,42393.7,147931.2,148793.7,5423800.5,0,0,0,0,0,0,0
SVK,2015-Q3,178582,132944.5,44334,148903.8,149429.8,5423800.5,0,0,0,0,0,0,0
SVK,2015-Q4,179888.1,134056.4,45733.7,150426.8,150707.3,5423800.5,0,0,0,0,0,0,0
SVK,2016-Q1,179884.7,134931.6,40209.4,154730.4,153263.2,5430797.5,0,0,0,0,0,0,0
SVK,2016-Q2,180333.7,135733.1,40285.9,158194.3,156409.1,5430797.5,0,0,0,0,0,0,0
SVK,2016-Q3,180977.9,136882.59999999998,37526.6,156559.1,156280.9,5430797.5,0,0,0,0,0,0,0
SVK,2016-Q4,182039.3,138403.1,37426.1,157191.9,158869.8,5430797.5,0,0,0,0,0,0,0
SVK,2017-Q1,183399.6,140448.2,37605,160301,160607.4,5439231.5,0,0,0,0,0,0,0
SVK,2017-Q2,185107.3,142518.3,37955.7,160132.1,160304.9,5439231.5,0,0,0,0,0,0,0
SVK,2017-Q3,186638.5,143634.09999999998,42117.3,164455.2,166190.9,5439231.5,0,0,0,0,0,0,0
SVK,2017-Q4,188881.2,144593.1,37858.3,166962.2,164705.5,5439231.5,0,0,0,0,0,0,0
SVK,2018-Q1,190709.1,145520.3,41001.2,163586.6,164122.6,5446770.5,0,0,0,0,0,0,0
SVK,2018-Q2,192962.8,145739.8,40466.3,172852.5,171147,5446770.5,0,0,0,0,0,0,0
SVK,2018-Q3,194842.1,147425,38493,173296.5,171505.1,5446770.5,0,0,0,0,0,0,0
SVK,2018-Q4,195735.9,148549.8,40866,174876.9,173633.5,5446770.5,0,0,0,0,0,0,0
SVK,2019-Q1,197021.8,149900.8,42604,174637,175898.6,5454147,0,0,0,0,0,0,0
SVK,2019-Q2,197427.2,151547.8,41959.1,171769.4,174979.4,5454147,0,0,0,0,0,0,0
SVK,2019-Q3,198110.3,152074.8,41383.2,173700,174750.3,5454147,0,0,0,0,0,0,0
SVK,2019-Q4,199311.6,153231.5,42929,173774.7,170789,5454147,0,0,0,0,0,0,0
SVK,2020-Q1,194799.3,153523.1,40429.8,168166.3,174423,5458827,0,0,0,0,0,0,0
SVK,2020-Q2,179740.3,145803.1,36611.4,130293.8,129698.6,5458827,0,0,0,0,0,0,0
SVK,2020-Q3,197595.6,154389.8,38518.6,174264,166021.3,5458827,0,0,0,0,0,0,0
SVK,2020-Q4,199261.9,153262,37030,176413.6,170384.6,5458827,0,0,0,0,0,0,0
SVK,2021-Q1,201368.4,150010.2,39446.5,190460.6,183829.7,5441991,0,0,0,0,0,0,0
SVK,2021-Q2,203480.9,157808.3,40453.2,176692.2,179129.9,5441991,0,0,0,0,0,0,0
SVK,2021-Q3,204752.9,159289.3,40476.3,170573.5,174205.6,5441991,0,0,0,0,0,0,0
SVK,2021-Q4,205424.1,159386.5,39933,180267.8,177383.4,5441991,0,0,0,0,0,0,0
SVK,2022-Q1,204909.2,160253.1,42223.2,183810.5,186562.2,5431752,0,0,0,0,0,0,0
SVK,2022-Q2,204306.7,160937.3,38595.6,180636.8,180194.8,5431752,0,0,0,0,0,0,0
SVK,2022-Q3,204718.4,160906.6,42741.3,187991.4,187410.4,5431752,0,0,0,0,0,0,0
SVK,2022-Q4,205530.5,162212.8,43709.8,186511,191518.2,5431752,0,0,0,0,0,0,0
SVK,2023-Q1,206675.6,154331.2,37084.9,180387.4,163265.1,5426739.5,0,0,0,0,0,0,0
SVK,2023-Q2,208617.1,155664.7,41850.5,182253.7,168664.5,5426739.5,0,0,0,0,0,0,0
SVK,2023-Q3,210246.4,157987,46211,187496.8,180994.4,5426739.5,0,0,0,0,0,0,0
SVK,2023-Q4,211237.9,158850.7,48792.9,187019.9,179960.4,5426739.5,0,0,0,0,0,0,0
SVK,2024-Q1,212566.2,161315.6,47730.1,180367.4,171662.4,5422069,0,0,0,0,0,0,0
SVK,2024-Q2,213116.2,161677.2,44958.6,184558.1,179127.4,5422069,0,0,0,0,0,0,0
SVK,2024-Q3,213344.8,162503,42100.8,184985.5,178351.9,5422069,0,0,0,0,0,0,0
SVK,2024-Q4,213972.3,163469.2,42017.5,184671.6,177754.7,5422069,0,0,0,0,0,0,0
SVN,1995-Q1,NA,37475.6,9871.5,17215.7,17583.9,1987505,0,0,0,0,0,0,0
SVN,1995-Q2,NA,37994.3,9951.4,17477.3,18033.3,1987505,0,0,0,0,0,0,0
SVN,1995-Q3,NA,38115.7,10211.8,17664.4,18258,1987505,0,0,0,0,0,0,0
SVN,1995-Q4,NA,38281.7,10405.1,18054.8,18522.8,1987505,0,0,0,0,0,0,0
SVN,1996-Q1,49098.5,39325.8,10791.3,17613.1,17955.4,1991169,0,0,0,0,0,0,0
SVN,1996-Q2,49455.2,38831.8,10933.2,17938.3,18444.2,1991169,0,0,0,0,0,0,0
SVN,1996-Q3,50098.8,39361.6,11128.9,18171.2,18657.4,1991169,0,0,0,0,0,0,0
SVN,1996-Q4,50828.6,39330.8,11081.4,18545.7,18742.9,1991169,0,0,0,0,0,0,0
SVN,1997-Q1,51299.4,39770,11429.3,18765.5,19276.2,1986848,0,0,0,0,0,0,0
SVN,1997-Q2,52296,40676.100000000006,12527.4,20101.2,21109.3,1986848,0,0,0,0,0,0,0
SVN,1997-Q3,52718.4,40609,12674.2,20345.3,20815.5,1986848,0,0,0,0,0,0,0
SVN,1997-Q4,52993.9,40799.4,12759.8,20999.9,21153.7,1986848,0,0,0,0,0,0,0
SVN,1998-Q1,53320,40712.899999999994,13087,21220.9,22544.2,1982603,0,0,0,0,0,0,0
SVN,1998-Q2,53603.4,41074.7,13135.9,21434.3,22028.3,1982603,0,0,0,0,0,0,0
SVN,1998-Q3,54040.9,42016.3,13290.8,21618.9,22591.2,1982603,0,0,0,0,0,0,0
SVN,1998-Q4,54532.6,42773.1,13984.7,21559,23556.2,1982603,0,0,0,0,0,0,0
SVN,1999-Q1,55209.9,43373.1,14422.5,21354.3,23193.1,1985557,0,0,0,0,0,0,0
SVN,1999-Q2,57645.2,44796.8,16810.6,21424.7,26422.9,1985557,0,0,0,0,0,0,0
SVN,1999-Q3,56396.5,43947.5,14354.6,21818.1,23336.2,1985557,0,0,0,0,0,0,0
SVN,1999-Q4,57193.9,44306.1,14947,22699.8,25281.9,1985557,0,0,0,0,0,0,0
SVN,2000-Q1,57998.5,44525.7,15469.9,23776.8,25868.6,1990272,0,0,0,0,0,0,0
SVN,2000-Q2,58601.5,43906.5,15234.5,24678.1,25838.1,1990272,0,0,0,0,0,0,0
SVN,2000-Q3,59227.4,44652.4,15606.3,25216.9,26910.3,1990272,0,0,0,0,0,0,0
SVN,2000-Q4,59611.3,44591.9,15707.3,26301,26248,1990272,0,0,0,0,0,0,0
SVN,2001-Q1,59974.6,44986.2,15586.9,26870.8,26882.2,1992035,0,0,0,0,0,0,0
SVN,2001-Q2,60467.2,45601.3,15672.2,26458.7,26912.5,1992035,0,0,0,0,0,0,0
SVN,2001-Q3,60795,45436.1,16190.3,27005.4,27593,1992035,0,0,0,0,0,0,0
SVN,2001-Q4,61126.1,45816.4,15793.4,27212.8,27261.8,1992035,0,0,0,0,0,0,0
SVN,2002-Q1,61867.3,46028.3,15612.5,28455.7,28049.6,1995718,0,0,0,0,0,0,0
SVN,2002-Q2,62062,46349.600000000006,15497.8,28463.4,28340,1995718,0,0,0,0,0,0,0
SVN,2002-Q3,62629.7,46646.2,15708.4,29054.2,29014.6,1995718,0,0,0,0,0,0,0
SVN,2002-Q4,63505.1,47016.3,16288.5,29558.5,29317.3,1995718,0,0,0,0,0,0,0
SVN,2003-Q1,63549.2,47155.5,16224.4,29044.3,29508.2,1996773,0,0,0,0,0,0,0
SVN,2003-Q2,64170.9,48102.7,16724.2,29097.5,30110.8,1996773,0,0,0,0,0,0,0
SVN,2003-Q3,64838.8,48545.8,16796.5,29933.3,31195.4,1996773,0,0,0,0,0,0,0
SVN,2003-Q4,65315.4,48652.3,16985.2,30448.9,31303.5,1996773,0,0,0,0,0,0,0
SVN,2004-Q1,66261.3,48771.9,17617.6,30986.8,32184.6,1997004,0,0,0,0,0,0,0
SVN,2004-Q2,66737.8,49310.100000000006,17355,33062.1,35361.5,1997004,0,0,0,0,0,0,0
SVN,2004-Q3,67410.8,49993,17898.1,33971.9,35607.7,1997004,0,0,0,0,0,0,0
SVN,2004-Q4,67879.7,50340.2,17566.4,34217,35908.1,1997004,0,0,0,0,0,0,0
SVN,2005-Q1,68481.7,50342.600000000006,17539.5,34666.2,35334.9,2001114,0,0,0,0,0,0,0
SVN,2005-Q2,69476.3,51073.9,18270.6,36162.7,36358.3,2001114,0,0,0,0,0,0,0
SVN,2005-Q3,70176,50359.2,18189.2,38585.1,37759.1,2001114,0,0,0,0,0,0,0
SVN,2005-Q4,71340.5,51364,18903.4,39371.6,39908.4,2001114,0,0,0,0,0,0,0
SVN,2006-Q1,72175.4,51595.2,18999.2,40537.5,40701.7,2008516,0,0,0,0,0,0,0
SVN,2006-Q2,73612.8,51733.3,19481.7,42216.5,40550.2,2008516,0,0,0,0,0,0,0
SVN,2006-Q3,74892.3,51394.2,20393.6,43075.9,41677.5,2008516,0,0,0,0,0,0,0
SVN,2006-Q4,76535.8,52304.5,21552.1,45573.9,45024.9,2008516,0,0,0,0,0,0,0
SVN,2007-Q1,77906.1,53352.4,21690,47406.8,47477.5,2019406,0,0,0,0,0,0,0
SVN,2007-Q2,79053,54070.2,22450.8,48578.4,48232.9,2019406,0,0,0,0,0,0,0
SVN,2007-Q3,80644.2,55164.5,23073.2,49828.1,50361.5,2019406,0,0,0,0,0,0,0
SVN,2007-Q4,81208.7,55313.2,22907.9,49827.4,50538.1,2019406,0,0,0,0,0,0,0
SVN,2008-Q1,82319,55688.2,25147.5,52392.3,51959.9,2022629,0,0,0,0,0,0,0
SVN,2008-Q2,83104,56239.2,25312.7,52054.4,52987.7,2022629,0,0,0,0,0,0,0
SVN,2008-Q3,82975.5,56380.8,24579.4,51099.1,52480.2,2022629,0,0,0,0,0,0,0
SVN,2008-Q4,80104.7,56933.100000000006,21455.8,46887,47469.7,2022629,0,0,0,0,0,0,0
SVN,2009-Q1,76000.8,56919,20132.6,41133.7,40604.5,2042335,0,0,0,0,0,0,0
SVN,2009-Q2,75378.5,57249.8,19092.2,40891.5,40264.2,2042335,0,0,0,0,0,0,0
SVN,2009-Q3,75536.7,57986.3,18689,41855.2,43087.4,2042335,0,0,0,0,0,0,0
SVN,2009-Q4,75494,57985.8,17380,43239.4,43043.8,2042335,0,0,0,0,0,0,0
SVN,2010-Q1,75458.7,57872.1,16661.7,44202.2,42661.6,2049261,0,0,0,0,0,0,0
SVN,2010-Q2,76499.1,57947.9,16340.2,45669.6,44167.6,2049261,0,0,0,0,0,0,0
SVN,2010-Q3,76655.8,57830.8,15859.3,47040.9,45060.7,2049261,0,0,0,0,0,0,0
SVN,2010-Q4,77019.4,58105,15706,47476.9,45876.8,2049261,0,0,0,0,0,0,0
SVN,2011-Q1,77457.8,58142.2,15411.2,49055,46033.6,2052496,0,0,0,0,0,0,0
SVN,2011-Q2,77109.7,57819.4,15355.5,49591.4,46749.9,2052496,0,0,0,0,0,0,0
SVN,2011-Q3,77040,58517.6,15229.4,49572.8,47973.3,2052496,0,0,0,0,0,0,0
SVN,2011-Q4,77076.6,57625.4,15133.8,49954.8,46553.5,2052496,0,0,0,0,0,0,0
SVN,2012-Q1,76782,58663.4,14310.4,49858.9,46145.3,2056262,0,0,0,0,0,0,0
SVN,2012-Q2,74896.3,56567,14205.4,50176.4,45854.5,2056262,0,0,0,0,0,0,0
SVN,2012-Q3,75067.1,55987,14320.3,50131.6,45447.6,2056262,0,0,0,0,0,0,0
SVN,2012-Q4,73733.6,55718.2,13402.3,50400.3,45565.1,2056262,0,0,0,0,0,0,0
SVN,2013-Q1,73798.8,55064.3,14624.9,50830.2,45816.3,2059114,0,0,0,0,0,0,0
SVN,2013-Q2,74111.1,54956.2,14463.8,51123.6,46301.7,2059114,0,0,0,0,0,0,0
SVN,2013-Q3,74159.6,54719.3,14389.2,51679.8,46229.7,2059114,0,0,0,0,0,0,0
SVN,2013-Q4,75621.1,54876.3,14779.3,52268.6,47399.4,2059114,0,0,0,0,0,0,0
SVN,2014-Q1,75518.9,55221.3,14772.8,52481.4,47279.8,2061623,0,0,0,0,0,0,0
SVN,2014-Q2,76339.3,55141.3,14841.1,53380.2,47468.1,2061623,0,0,0,0,0,0,0
SVN,2014-Q3,76789.2,55063.5,14929.6,55296.5,48574.4,2061623,0,0,0,0,0,0,0
SVN,2014-Q4,76859.1,55589.2,14227.5,56205.3,48864.7,2061623,0,0,0,0,0,0,0
SVN,2015-Q1,77242.9,55809.5,14473.4,56320.3,49574.9,2063077,0,0,0,0,0,0,0
SVN,2015-Q2,77936.9,56303.2,14532.8,56585.2,50071.9,2063077,0,0,0,0,0,0,0
SVN,2015-Q3,78434.5,56909.8,14607.4,57428,50695.7,2063077,0,0,0,0,0,0,0
SVN,2015-Q4,78557.9,56918.100000000006,14738.4,58037.4,50497.3,2063077,0,0,0,0,0,0,0
SVN,2016-Q1,79566.9,57757.4,13447.5,60214,52935.1,2064241,0,0,0,0,0,0,0
SVN,2016-Q2,80282.3,58341.5,14042.6,60617.2,53210.3,2064241,0,0,0,0,0,0,0
SVN,2016-Q3,80971.4,58758.5,14380.3,61293.8,54244.9,2064241,0,0,0,0,0,0,0
SVN,2016-Q4,81543.2,59034.5,14676.4,61997,55669.1,2064241,0,0,0,0,0,0,0
SVN,2017-Q1,83230.3,59171.2,14948.1,65617.2,57376.4,2066161,0,0,0,0,0,0,0
SVN,2017-Q2,84343.9,59505.5,15282.6,66509.7,58907,2066161,0,0,0,0,0,0,0
SVN,2017-Q3,85032.5,59845.2,15407.7,69228.2,60702.4,2066161,0,0,0,0,0,0,0
SVN,2017-Q4,86701.8,60474.8,16325.5,70307.6,63101.8,2066161,0,0,0,0,0,0,0
SVN,2018-Q1,86960.3,60797.4,16332.8,70630.9,63203.1,2070050,0,0,0,0,0,0,0
SVN,2018-Q2,88240.5,61274.7,16850,72006.9,64331.9,2070050,0,0,0,0,0,0,0
SVN,2018-Q3,89308.1,61678.5,17466.7,72032.5,63823,2070050,0,0,0,0,0,0,0
SVN,2018-Q4,89927.3,62647.5,17961.7,74053.9,66336.4,2070050,0,0,0,0,0,0,0
SVN,2019-Q1,91149.7,63677.899999999994,18149.2,74883,67079.8,2089310,0,0,0,0,0,0,0
SVN,2019-Q2,91099,63986.6,18288.9,76250.7,67706.9,2089310,0,0,0,0,0,0,0
SVN,2019-Q3,92096.8,64456.5,18046,75327.8,68160.7,2089310,0,0,0,0,0,0,0
SVN,2019-Q4,92287.9,64573.5,17642,74820.1,66188.2,2089310,0,0,0,0,0,0,0
SVN,2020-Q1,90101,64749.9,16928.4,73916.6,65862.8,2100126,0,0,0,0,0,0,0
SVN,2020-Q2,81185,58730.3,15275.1,58481.3,52128.7,2100126,0,0,0,0,0,0,0
SVN,2020-Q3,90560.2,65229.2,17249.3,68584,59642.4,2100126,0,0,0,0,0,0,0
SVN,2020-Q4,88535.3,59793.1,17458.5,73105.5,63838.9,2100126,0,0,0,0,0,0,0
SVN,2021-Q1,92445.1,65117.5,18109.7,75650.2,66565.6,2107007,0,0,0,0,0,0,0
SVN,2021-Q2,93585.3,65906.7,18382.8,76368,70020.1,2107007,0,0,0,0,0,0,0
SVN,2021-Q3,96104.2,70497.3,18883.5,76856.5,71431,2107007,0,0,0,0,0,0,0
SVN,2021-Q4,97294.7,70836.7,19417.2,83266.8,75577.7,2107007,0,0,0,0,0,0,0
SVN,2022-Q1,97151.3,70134,19334.2,81415.9,76847,2108732,0,0,0,0,0,0,0
SVN,2022-Q2,97856.6,70021.6,19402.9,84318.2,77965.8,2108732,0,0,0,0,0,0,0
SVN,2022-Q3,97612.5,70094.2,19950.3,86988.7,80581.8,2108732,0,0,0,0,0,0,0
SVN,2022-Q4,98183.6,70177.5,19718.1,83938.4,77114,2108732,0,0,0,0,0,0,0
SVN,2023-Q1,99009.2,69911.6,20368.8,84827,76245.3,2120937,0,0,0,0,0,0,0
SVN,2023-Q2,100386,70171.7,20589,84861.8,75289.4,2120937,0,0,0,0,0,0,0
SVN,2023-Q3,100332.6,70478.2,20818.2,79719,72796.5,2120937,0,0,0,0,0,0,0
SVN,2023-Q4,101097.5,71750.6,20889.3,82271.5,76381.5,2120937,0,0,0,0,0,0,0
SVN,2024-Q1,102127.8,73047.9,21265,84394.4,78326.6,2126324,0,0,0,0,0,0,0
SVN,2024-Q2,101536.4,73936.7,20816.2,84096,78946.3,2126324,0,0,0,0,0,0,0
SVN,2024-Q3,101686.7,74180.7,20008,85716.3,77759,2126324,0,0,0,0,0,0,0
SVN,2024-Q4,102228.5,74092.6,20312.7,84916.2,78121.3,2126324,0,0,0,0,0,0,0
SWE,1960-Q1,136607.8,115980.5,32250.9,15149.4,20510.8,7484655,0,0,0,0,0,0,0
SWE,1960-Q2,138459.2,116544.6,33997.9,13959,20384.7,7484655,0,0,0,0,0,0,0
SWE,1960-Q3,140710.7,117492.5,33466.3,15037.4,20693.1,7484655,0,0,0,0,0,0,0
SWE,1960-Q4,143343.8,118824.5,34962.6,15182.6,20782.1,7484655,0,0,0,0,0,0,0
SWE,1961-Q1,146119.4,120540.4,35483.2,15351.5,19846.8,7519998,0,0,0,0,0,0,0
SWE,1961-Q2,146650.6,122075.6,35398.7,15317.9,20716.2,7519998,0,0,0,0,0,0,0
SWE,1961-Q3,148684.2,123430.4,36942.2,16131.8,20930.8,7519998,0,0,0,0,0,0,0
SWE,1961-Q4,149432.4,124604.5,37642.8,15614.3,21041,7519998,0,0,0,0,0,0,0
SWE,1962-Q1,149846.7,125598,37880.7,16969.4,21787.2,7561582,0,0,0,0,0,0,0
SWE,1962-Q2,152485.5,126964.4,38380.9,17010,21266.2,7561582,0,0,0,0,0,0,0
SWE,1962-Q3,156217.2,128703.8,39257.2,16432.9,21506.2,7561582,0,0,0,0,0,0,0
SWE,1962-Q4,157504.5,130816.1,39171.3,17053.2,23038,7561582,0,0,0,0,0,0,0
SWE,1963-Q1,155886.3,134800.7,40608.2,16084,20980.7,7604326,0,0,0,0,0,0,0
SWE,1963-Q2,161847.1,135092,40649.3,17786.1,23984,7604326,0,0,0,0,0,0,0
SWE,1963-Q3,164848.6,134621.2,41582.2,19386.7,23823.3,7604326,0,0,0,0,0,0,0
SWE,1963-Q4,166294.6,139424.3,42307,19135.3,24662.4,7604326,0,0,0,0,0,0,0
SWE,1964-Q1,170414.6,139725.2,43558.2,19237.1,24687.1,7661351,0,0,0,0,0,0,0
SWE,1964-Q2,171338,139811.9,44251,20333.5,26052.1,7661351,0,0,0,0,0,0,0
SWE,1964-Q3,174757.5,139294.9,44376.7,20067.6,25410.9,7661351,0,0,0,0,0,0,0
SWE,1964-Q4,176627.7,144878.3,45450,21471.4,26356.8,7661351,0,0,0,0,0,0,0
SWE,1965-Q1,180108.9,144879.7,46370.2,21788.2,27757.7,7733852,0,0,0,0,0,0,0
SWE,1965-Q2,178777.1,150270.5,46684.9,20384.6,28222.5,7733852,0,0,0,0,0,0,0
SWE,1965-Q3,178593,142920.7,45668.1,21558.7,29223,7733852,0,0,0,0,0,0,0
SWE,1965-Q4,182146,150714,46083.4,21897.1,28860.2,7733852,0,0,0,0,0,0,0
SWE,1966-Q1,184665.8,148539.7,45977.9,21782.9,29899.4,7807795,0,0,0,0,0,0,0
SWE,1966-Q2,183447.4,151287.3,48522.4,22397,29664.1,7807795,0,0,0,0,0,0,0
SWE,1966-Q3,178750.6,152391.4,49083.3,22482.7,29391.6,7807795,0,0,0,0,0,0,0
SWE,1966-Q4,187807.9,155758,49651.3,23127.8,29957,7807795,0,0,0,0,0,0,0
