country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted
TUR,2017-Q3,2312106.2,1547301.4,739940.8,724655.3,818688.4
TUR,2017-Q4,2349407.3,1598325.7,733418.1,731607.4,856000.3
TUR,2018-Q1,2383764.6,1611185.5,759379.4,737901.7,881872.9
TUR,2018-Q2,2388076.9,1616861.6,775914,777855.9,803778.8
TUR,2018-Q3,2371354.8,1590486.1,715492.4,860015.3,715734.7
TUR,2018-Q4,2299118.6,1529763.5,646596.9,824424.2,647286.3
TUR,2019-Q1,2345926.1,1592412.4,650242.7,803153.5,646477.6
TUR,2019-Q2,2397218.2,1632111.8,624274.5,828102.7,687208.5
TUR,2019-Q3,2397809.8,1627414,618413.8,894719.2,743371.8
TUR,2019-Q4,2435277.8,1629341.1,653857.4,823789.4,820027.9
TUR,2020-Q1,2443871,1646975.5,639804.3,802082.7,790364.5
TUR,2020-Q2,2190183,1519460.7999999998,599791.2,528945,632088.8
TUR,2020-Q3,2533496.3,1766953.7000000002,755705,662542,838501.2
TUR,2020-Q4,2565637.6,1755209,727770.8,806408.3,813862.2
TUR,2021-Q1,2634412.2,1786674.6,718942.7,818924.7,791948.7
TUR,2021-Q2,2676628.9,1847340.1,726134.5,842807.6,758783.2
TUR,2021-Q3,2770579.2,1912247.4000000001,740228.4,850993.5,783468.5
TUR,2021-Q4,2821411.1,2053767.9,734292.8,989640.8,830920.1
TUR,2022-Q1,2813106,2084268.6,760032.2,954386.4,813862.8
TUR,2022-Q2,2860373.2,2080190.2999999998,768920.7,1002862.5,806312.1
TUR,2022-Q3,2886176.5,2200076.3,750213.6,960840.3,871877.7
TUR,2022-Q4,2914224.6,2262223.3,768812.6,951936.4,910318
TUR,2023-Q1,2891515.5,2284305.8000000003,783566.1,929762.9,923451.1
TUR,2023-Q2,3028817.1,2352806.8,809079.5,921194.8,977458.4
TUR,2023-Q3,3052414,2352521,847755,971825.1,976565.5
TUR,2023-Q4,3072870.5,2403513.8,831152,959196.9,927378.9
TUR,2024-Q1,3099004.2,2430948.5,846622.1,962506.6,906608.4
TUR,2024-Q2,3095169.8,2388111.1,810491.1,916432.2,920362
TUR,2024-Q3,3114694.9,2404093.3,832301.4,971308.6,885952.4
TUR,2024-Q4,3155647.2,2489978.2,869459.5,934486.8,946370.1
USA,1960-Q1,3706314.4,3140805.1,606129.7,104978.4,122237
USA,1960-Q2,3686361.2,3180615.5,596108,107989.7,123145.8
USA,1960-Q3,3704421.8,3186918,592053,110343.3,119516.5
USA,1960-Q4,3656889.2,3199822.7,589778.6,110930.9,113878.8
USA,1961-Q1,3681573.9,3187809.8000000003,598686,110167.8,113327.9
USA,1961-Q2,3744081.6,3240674.5,596315.4,105040.5,114711.4
USA,1961-Q3,3815981.7,3264050.4000000004,613319.9,109787.8,122310.2
USA,1961-Q4,3890838.7,3323858.7,635753.8,111577.7,125218.6
USA,1962-Q1,3960238.1,3370385.9000000004,646775.1,110921.9,129028.8
USA,1962-Q2,3996068.5,3412553.2,657492.4,117296.7,131844.3
USA,1962-Q3,4045202.9,3453988.5,666194.4,117091.1,133516.5
USA,1962-Q4,4058527.8,3493221.2,662120.3,113303.5,135148.2
USA,1963-Q1,4102850.6,3508622.7,663913.8,115024.3,132020.3
USA,1963-Q2,4148901.6,3533302.4,684239,124218.9,135128.4
USA,1963-Q3,4240129,3605113.4,708903.8,123597.2,138559
USA,1963-Q4,4267940.2,3624654.8,718804.3,128427.7,138105.1
USA,1964-Q1,4357938.8,3676533.4000000004,740400.6,134922.8,137975.5
USA,1964-Q2,4405399.7,3729415.0999999996,740125.9,134372.2,141080.7
USA,1964-Q3,4474238.6,3777455.2,749558.4,138578.9,144867.2
USA,1964-Q4,4488072.5,3779688.4000000004,754190,141368.7,148785.3
USA,1965-Q1,4596679.8,3843640.9,775382.3,124914.9,143429.3
USA,1965-Q2,4654757.5,3889216.7,793395.3,145825.1,160355.5
USA,1965-Q3,4758240.2,3971465.3,818644,142585.1,161013.1
USA,1965-Q4,4867865.4,4083317.7,832505.3,151299.4,168869
USA,1966-Q1,4986341.2,4135857.9,866149.2,147571,173221.2
USA,1966-Q2,5003368.1,4182792,851222.1,152006.3,177528.9
USA,1966-Q3,5045738.2,4241424.9,861285.2,150189.3,187486.2
USA,1966-Q4,5087133.6,4268078.7,848868.6,153923.7,189597.5
USA,1967-Q1,5132195.1,4344054.2,841221,155813.9,192557.3
USA,1967-Q2,5135343.8,4390360.5,848431.2,153742.2,191027.5
USA,1967-Q3,5183928.1,4417927.4,858009.2,152508.7,193536.4
USA,1967-Q4,5223007.3,4450991.9,876227.3,155384.7,203742.9
USA,1968-Q1,5329518.6,4561745.5,888298.2,159749.9,215747.2
USA,1968-Q2,5418541.4,4613374.4,887434.5,162422.3,219037.3
USA,1968-Q3,5460509,4679792.3,895740.3,173971.5,232201.7
USA,1968-Q4,5481956.5,4705375.800000001,906294.6,170104.7,230245.6
USA,1969-Q1,5567717.9,4734329.9,933531.9,150331.7,208528.2
USA,1969-Q2,5584607.8,4772900.3,922050.2,183276.4,249668.8
USA,1969-Q3,5621463.5,4793039.2,933265.2,180209.9,246434.1
USA,1969-Q4,5594019,4822722.1,897430.2,184924,243726.4
USA,1970-Q1,5585690,4824970.5,900337.9,187363.8,242928.4
USA,1970-Q2,5593605.9,4826351.5,879582.3,194624,247729.5
USA,1970-Q3,5645149.2,4858911.699999999,894776.4,195403.2,247160.9
USA,1970-Q4,5584657.3,4851388.6,894208.6,195808.3,250993.9
USA,1971-Q1,5736344.9,4917009.7,892568.1,197596.3,248035.1
USA,1971-Q2,5767368,4947960.2,919193,196134.2,266746.3
USA,1971-Q3,5814801.6,4974012.2,933788.7,205938.5,272643.1
USA,1971-Q4,5828458.5,5032210.9,947222.7,186927.6,254162.4
USA,1972-Q1,5935539.8,5093532.5,976715.8,208175.8,291307.8
USA,1972-Q2,6070234.3,5171479.1,992581,202100.8,280957.9
USA,1972-Q3,6127542.8,5209542.2,991709.5,214285.8,286805.3
USA,1972-Q4,6230144.5,5294066.5,1039522.5,223347,299725.4
USA,1973-Q1,6384337,5365363.8,1086325.3,239685.5,313576
USA,1973-Q2,6453846,5364222.199999999,1087115.9,251232.7,304537.4
USA,1973-Q3,6419909.2,5367970,1077000.7,252079,296124.7
USA,1973-Q4,6480849,5362157.5,1071836,264479.6,298333
USA,1974-Q1,6425132.8,5349823.9,1058823.2,267909.1,288212.5
USA,1974-Q2,6440405.1,5361082.9,1055355.9,280973.5,303482.2
USA,1974-Q3,6379525.4,5388760.7,1035190.3,265835.3,298180.7
USA,1974-Q4,6354747,5342044.5,984527,272779.7,295225.8
USA,1975-Q1,6277369.4,5383974.2,944036.7,274682,265608
USA,1975-Q2,6322233.9,5461164.8,916910.9,266674.7,244352.4
USA,1975-Q3,6430473.3,5521967.1,952749.7,262176.2,264657.7
USA,1975-Q4,6517097.8,5564824.3,976942.3,276999.4,278768.4
USA,1976-Q1,6663697.8,5641868.4,1014587.2,275087.1,296205.8
USA,1976-Q2,6712567.6,5685595.5,1011905,277860.8,309040.9
USA,1976-Q3,6749312.7,5725280.5,1017291.3,285933.3,321692
USA,1976-Q4,6798083.5,5787808.399999999,1053578.1,288834.4,332421.7
USA,1977-Q1,6878724.6,5847167.4,1090305,284186.5,347976.2
USA,1977-Q2,7012304.2,5882997,1144233.9,291844.8,351275.2
USA,1977-Q3,7138747.6,5936373.2,1150862.9,294109.1,346428.6
USA,1977-Q4,7138889.8,6005756.1,1162923,284679.8,351354.3
USA,1978-Q1,7161723,6038573.6,1168246.9,291401.5,374895.3
USA,1978-Q2,7438507.3,6144796.699999999,1265329.3,321780.2,376062.2
USA,1978-Q3,7513320,6169386.899999999,1301677.7,325311,380965.2
USA,1978-Q4,7614308.5,6214202.800000001,1330827.7,338222.9,386193.6
USA,1979-Q1,7627983.3,6247186.9,1323216.6,338487.7,385151.3
USA,1979-Q2,7636125.8,6247207.6,1324994.2,339370.1,387236.9
USA,1979-Q3,7692847.3,6272938.5,1359675.7,351583.2,381326.2
USA,1979-Q4,7712082.9,6298139.9,1348312.6,373704.8,389642.9
USA,1980-Q1,7736342.9,6308003.9,1341157.4,384133.8,389905.9
USA,1980-Q2,7576940.6,6223096.199999999,1233983.6,391376,361591.5
USA,1980-Q3,7567935,6262686.8,1234242.4,390542.7,335570.3
USA,1980-Q4,7709071.2,6321011.199999999,1277058.5,388177.1,353564.5
USA,1981-Q1,7860124.5,6351095.5,1291925.9,395477.4,368655.3
USA,1981-Q2,7801875,6369498.5,1290066.6,397615.4,369200.2
USA,1981-Q3,7895302.6,6394195.1,1285643.6,389144.8,364973.6
USA,1981-Q4,7809275.7,6372350.5,1286149.9,390930.7,375423.4
USA,1982-Q1,7687947.3,6417623.5,1245392.4,373964.5,364702.6
USA,1982-Q2,7723017.9,6431447.199999999,1216953.3,376195.7,358730.6
USA,1982-Q3,7693495.4,6482012.7,1185753.4,359513.2,375369
USA,1982-Q4,7696573.5,6586788,1193084.3,343038.4,360636.2
USA,1983-Q1,7797998.2,6649900.699999999,1214951.5,348571.8,368901.5
USA,1983-Q2,7975443.2,6763082.3,1256897.2,349614.7,397267.4
USA,1983-Q3,8134868.7,6873665.5,1328812.7,354870.3,428214.3
USA,1983-Q4,8304576.9,6915349.1,1396993.5,362011.2,449220.7
USA,1984-Q1,8466914,6966471.7,1441959.6,369567.2,485332.6
USA,1984-Q2,8613202.1,7074759.5,1497817.6,378752.8,505663.6
USA,1984-Q3,8696234.2,7125258.300000001,1527663.5,387120.1,518753.8
USA,1984-Q4,8767610.5,7218043.4,1566409.6,394997.1,533959.3
USA,1985-Q1,8852566.9,7332738.8,1577928.1,396044,522183.3
USA,1985-Q2,8930511.4,7408136.1,1612015.6,395194.6,547840.6
USA,1985-Q3,9066904.5,7554997.9,1613626.4,389430.6,542541
USA,1985-Q4,9134312.3,7584612.3,1635535.4,401048.9,563772.9
USA,1986-Q1,9219603.8,7652708,1642178.7,413610.9,563210.2
USA,1986-Q2,9261119.3,7752501.699999999,1647656.9,418063.3,587173.4
USA,1986-Q3,9349717.5,7883503.7,1659036.3,427631.9,603448.9
USA,1986-Q4,9399868.7,7918756.199999999,1658670.4,443608.4,608132.4
USA,1987-Q1,9469601.1,7925592,1635845.9,444003.5,604567.3
USA,1987-Q2,9571700.3,8012108.699999999,1668171.3,462295.5,619692.7
USA,1987-Q3,9654703.9,8076448.5,1703598.4,482362.4,631772.2
USA,1987-Q4,9820471,8125473.199999999,1700714.8,500357.5,646299.3
USA,1988-Q1,9871231.3,8235578.3,1687380.5,528143.9,643255.4
USA,1988-Q2,10000942.5,8277703,1721442.5,542944.1,635846.5
USA,1988-Q3,10059545,8332524.899999999,1725436.1,553642.9,650848.3
USA,1988-Q4,10193584,8444618.200000001,1744421.3,570541.9,670674.9
USA,1989-Q1,10297191.1,8459719.799999999,1758224,587582.4,673793.9
USA,1989-Q2,10375768.9,8521223.3,1764756.6,613308.1,676988.1
USA,1989-Q3,10452625.9,8594364.799999999,1799516.2,619573.5,676067.4
USA,1989-Q4,10473215.6,8635863.3,1775700.9,628951.6,688299.2
USA,1990-Q1,10587675.5,8711447,1808394.7,656266.7,710126.4
USA,1990-Q2,10626105.6,8736405.8,1774429.8,664427.4,708935.8
USA,1990-Q3,10633180.6,8762684.9,1759161.2,669456.4,706072.9
USA,1990-Q4,10536375.7,8728365,1726287,675350.8,687137.3
USA,1991-Q1,10487071.7,8724542.3,1670977.2,679476.3,679307.1
USA,1991-Q2,10568838.3,8779767.4,1675651.3,704250.3,691380.7
USA,1991-Q3,10622248.8,8801104.7,1680325.4,720921.8,710837.5
USA,1991-Q4,10659272.1,8787882.5,1682506.6,737155,726540.3
USA,1992-Q1,10786890.5,8920782.7,1706500.1,750482.1,731818.1
USA,1992-Q2,10903853.1,8971547.1,1753240.7,750839.1,743849.2
USA,1992-Q3,11011595.2,9066007.8,1768353.5,766750.4,755574.7
USA,1992-Q4,11126430.2,9155858.7,1806992.5,770594.1,773661.8
USA,1993-Q1,11145005.1,9164732.8,1807927.3,772313.9,790413
USA,1993-Q2,11209888.1,9220265.5,1845631.4,781544.6,806743.8
USA,1993-Q3,11263376.6,9300256.7,1865418.2,779443.7,817367.6
USA,1993-Q4,11416575.3,9369034.7,1935685,804565.7,850204.4
USA,1994-Q1,11527357.5,9446065.6,1939891.6,812463.7,870012.2
USA,1994-Q2,11683574.3,9505556.7,1985541.6,839894.1,902428.6
USA,1994-Q3,11751874.6,9585521.5,2016702,871329.6,927805
USA,1994-Q4,11886500.6,9652041.3,2055808.4,891444.7,953910.2
USA,1995-Q1,11928671.6,9675797.8,2099250.4,908616.5,974840.5
USA,1995-Q2,11964257.6,9746335.5,2096174.8,921357,984098.6
USA,1995-Q3,12066040.5,9818665.8,2111552.9,961228,987479.7
USA,1995-Q4,12147978.9,9844533.1,2147621.5,974948.2,1000101.2
USA,1996-Q1,12238973.3,9924455.9,2199347.8,986681.9,1032611.5
USA,1996-Q2,12443112.5,10034853.6,2267430.9,1002720.6,1055721.3
USA,1996-Q3,12554731.5,10074387.600000001,2316221.4,1010830.1,1089949.4
USA,1996-Q4,12685096,10153374,2353827.8,1073854.7,1111445.3
USA,1997-Q1,12766971.1,10236000.5,2397865.1,1094270.5,1158916.9
USA,1997-Q2,12979568.9,10297894.5,2438267.6,1138011.3,1197814.7
USA,1997-Q3,13141627.8,10438382.4,2518093.9,1164342.7,1241954.6
USA,1997-Q4,13253839,10553105,2525922.8,1162669,1268757
USA,1998-Q1,13386874.8,10624692.399999999,2587854.6,1168040,1316343.3
USA,1998-Q2,13510795.5,10809541.1,2683059,1155167.1,1346511.9
USA,1998-Q3,13680888.3,10922966.2,2747507.2,1149909.5,1364680.1
USA,1998-Q4,13901040.7,11074867.2,2816568.8,1192670.6,1408849.7
USA,1999-Q1,14031631.7,11175903.7,2864101.1,1188680.5,1448658.3
USA,1999-Q2,14148759.8,11314752.5,2929667.8,1203445.6,1490263.6
USA,1999-Q3,14336355.8,11444357.700000001,2994535.4,1239750.7,1544136.4
USA,1999-Q4,14571567.7,11607122.6,3023054.8,1266251.5,1583633.4
USA,2000-Q1,14624432.4,11723062.2,3099805.5,1284474.2,1643418.9
USA,2000-Q2,14890785.4,11856425.100000001,3157822.8,1323623.3,1695772.7
USA,2000-Q3,14905964,11935359.1,3170964.1,1355397.8,1756787.4
USA,2000-Q4,14994958.3,12026923.700000001,3180330.8,1341841,1759356.6
USA,2001-Q1,14945805.1,12096613,3170964.1,1324946,1736660.1
USA,2001-Q2,15039142,12147235.399999999,3156145.2,1286125.8,1681075.5
USA,2001-Q3,14978889.3,12202730.5,3101762.7,1220267.4,1642942.2
USA,2001-Q4,15020047.7,12387784.8,3059682.6,1177848.3,1625926.1
USA,2002-Q1,15145669.1,12456753.600000001,3035593.2,1203577.9,1672123.9
USA,2002-Q2,15238467.6,12527487.6,3036147,1239401.7,1728158.5
USA,2002-Q3,15300413.7,12602932.9,3042075.6,1243334.7,1750130
USA,2002-Q4,15319325.8,12672462.5,3040474.9,1225008.6,1781553.6
USA,2003-Q1,15400003.8,12725052.600000001,3062749.4,1221243.1,1773799.6
USA,2003-Q2,15536389.6,12871072.3,3122471,1223393.1,1799656.6
USA,2003-Q3,15794790.8,13010524.6,3216986.7,1256816.2,1827840.5
USA,2003-Q4,15978124.3,13099310.1,3267049.5,1313323.6,1885896.3
USA,2004-Q1,16068664.6,13213253.3,3259067.7,1343026.3,1938716.9
USA,2004-Q2,16193189.1,13275869.600000001,3335568.9,1371176.7,2015089.3
USA,2004-Q3,16346796.7,13409326,3392178.8,1375761.5,2043020.1
USA,2004-Q4,16513568.1,13531461.8,3441692,1408432.5,2090605.4
USA,2005-Q1,16696763.5,13616226.700000001,3492366.1,1434823,2108615.4
USA,2005-Q2,16779015.9,13733418.100000001,3544143.5,1466898.3,2136844.8
USA,2005-Q3,16910532.2,13836815,3595335.8,1466630.5,2148844.2
USA,2005-Q4,17004473,13858300.3,3610342.2,1512044,2218100.4
USA,2006-Q1,17233248.4,14005911,3681808.2,1573366.8,2263748.4
USA,2006-Q2,17277839.9,14057734.7,3670981.2,1602555.1,2286291.6
USA,2006-Q3,17303749,14135223.7,3643513.7,1600494.3,2309135.4
USA,2006-Q4,17452466.1,14267266.1,3626769.7,1661199.4,2306167.7
USA,2007-Q1,17504969.3,14533743.5,3627487.5,1694110.1,2339738.2
USA,2007-Q2,17612058.1,14582561.7,3653965.5,1719770.5,2352176.7
USA,2007-Q3,17713508,14675121.600000001,3638689.5,1773526.2,2365349.9
USA,2007-Q4,17824790.8,14741408.7,3618271.8,1814233.6,2343008.5
USA,2008-Q1,17748721,14735737.8,3570713.5,1843157.2,2351794
USA,2008-Q2,17854401.9,14785430.299999999,3559933.6,1897284.9,2329542.5
USA,2008-Q3,17760620.2,14718626.5,3491989.9,1888823.3,2300143.3
USA,2008-Q4,17371835.5,14642615.7,3304338.8,1777751,2216967.1
USA,2009-Q1,17174687,14658971.100000001,3094987.8,1635812.7,2006238.6
USA,2009-Q2,17144004.2,14644003.8,3020176.2,1646576.7,1924764.4
USA,2009-Q3,17204212.7,14729440.7,3031329.1,1707435.2,2004179.7
USA,2009-Q4,17390175.4,14730900.2,3036540.9,1801481.1,2101724.7
USA,2010-Q1,17474430.9,14792720.899999999,3025671.2,1842044.1,2154577.9
USA,2010-Q2,17643511.1,14895512,3122907.7,1882573.9,2252859.6
USA,2010-Q3,17779557.6,14953800.1,3135008.3,1936355.7,2331606.4
USA,2010-Q4,17872919.8,15009404.8,3174438.6,1989364.3,2340178.2
USA,2011-Q1,17830524.4,15023920.200000001,3156309,2006426.9,2351603.1
USA,2011-Q2,17951162.6,15019396.700000001,3205509.8,2040404.5,2360393.5
USA,2011-Q3,17947157.2,15009883.899999999,3304128.7,2068490.7,2386578.8
USA,2011-Q4,18148712.6,15030828.6,3368504.2,2084168.4,2417911.4
USA,2012-Q1,18300906,15117505.299999999,3437764.4,2109622.3,2429824.8
USA,2012-Q2,18382589.3,15123199.100000001,3490027.7,2130393.1,2438858.5
USA,2012-Q3,18409065.4,15154031.5,3483266.3,2143442.5,2451951.6
USA,2012-Q4,18430353.7,15176895.399999999,3524198,2145501.2,2428850.7
USA,2013-Q1,18612180.3,15237961.1,3565774.4,2156637.2,2426765.1
USA,2013-Q2,18661993.3,15271162.8,3593823.9,2176191.7,2462001.9
USA,2013-Q3,18820880.3,15301818.9,3650181,2194824.5,2479690.5
USA,2013-Q4,18984949.8,15389784.5,3693809.5,2258057.7,2499289.7
USA,2014-Q1,18919433.5,15437157.299999999,3714630.6,2236437.4,2531551.8
USA,2014-Q2,19163842.7,15548670.7,3819065.3,2284750,2589208.2
USA,2014-Q3,19396758.4,15695315.2,3886382,2294179.2,2594081.5
USA,2014-Q4,19494854.2,15833703.8,3938005.9,2313191.2,2662176.8
USA,2015-Q1,19670402.5,15959416.8,3947131.7,2294882.2,2701825.1
USA,2015-Q2,19792241.9,16063791.5,4002467,2301036.3,2722984.8
USA,2015-Q3,19871459.4,16171154.399999999,4044109.2,2282457.6,2741552.5
USA,2015-Q4,19908118.1,16243769.2,4040277.6,2279360,2749306.6
USA,2016-Q1,20023489.5,16359229,4082562.4,2272841.8,2746031.3
USA,2016-Q2,20087789.7,16429870.2,4101114.1,2290431.8,2749537
USA,2016-Q3,20230290.6,16540221.7,4138707.4,2327618.4,2769603.9
USA,2016-Q4,20342426.9,16609625.7,4177043.7,2310257,2809495.5
USA,2017-Q1,20441472.2,16699982.6,4226553.8,2366494.6,2853004.5
USA,2017-Q2,20555918.4,16769074,4270924.1,2374474.9,2880125.3
USA,2017-Q3,20718006.7,16862843.2,4302533.5,2388439.8,2891146.7
USA,2017-Q4,20951508.3,17028500.9,4404455.3,2450311.1,2972017.7
USA,2018-Q1,21121930,17135625.5,4470605.9,2466176.3,2984323.7
USA,2018-Q2,21234050.5,17225264.8,4521869.3,2479561.5,2988174.5
USA,2018-Q3,21366486.7,17314997.599999998,4537328.1,2448610.3,3030189.3
USA,2018-Q4,21396751.1,17372777.9,4539232.9,2458783.7,3061850.2
USA,2019-Q1,21530334.9,17424208.4,4573036.5,2481839.9,3059974.2
USA,2019-Q2,21710144.6,17599583.9,4642686.4,2469268.9,3076915.2
USA,2019-Q3,21964153.7,17796477.2,4695623.7,2469790.3,3063523.4
USA,2019-Q4,22113922.4,17922189.7,4686706.8,2484828.2,3006118.2
USA,2020-Q1,21822832,17693454.4,4678860.8,2393382.5,2898990.8
USA,2020-Q2,20103894.6,16512223.799999999,4384007.2,1891676.3,2408839.2
USA,2020-Q3,21664415,17624965.2,4615200.1,2121715.9,2806153
USA,2020-Q4,21909984.4,17815203.8,4773313.9,2248575.2,3015581.1
USA,2021-Q1,22215807.6,18220284.5,4837882.6,2253649.4,3072632.2
USA,2021-Q2,22593896.5,18710769.3,4883666.7,2276507,3139215.5
USA,2021-Q3,22780308.1,18815133.1,4865564.3,2274967.7,3189732.9
USA,2021-Q4,23171162.4,18968170.1,4892980.6,2409211.6,3349565.2
USA,2022-Q1,23112122.6,18951831.3,4961151,2384165.9,3445719.8
USA,2022-Q2,23148303.9,19069274.5,4979011,2458534,3505415.3
USA,2022-Q3,23315411.4,19163162.8,4953005.2,2546023.6,3453292.9
USA,2022-Q4,23476343.8,19222115,4960693.4,2527136,3426187.9
USA,2023-Q1,23646277.5,19432038.900000002,5018411.9,2550646.5,3417404.4
USA,2023-Q2,23794745.9,19502949.5,5137501.9,2516271.8,3399253
USA,2023-Q3,24069243.5,19667349.6,5188726.6,2543810.5,3424486.9
USA,2023-Q4,24272401.7,19814006.4,5261856,2581818.3,3469859.1
USA,2024-Q1,24323340,19908328.7,5294777.7,2610910.3,3528207.6
USA,2024-Q2,24538719.9,20089780.8,5322810.5,2615243.4,3599831.3
USA,2024-Q3,24741109.9,20290008.4,5359212.7,2671778.9,3687870.9
USA,2024-Q4,24854888,20480003.8,5344739.2,2665878.4,3686105.7
USMCA,1962-Q1,4661365.4,3902274.2,784759.4,176374.4,187083.5
USMCA,1962-Q2,4703539.5,3951708.4,795950.9,183795.9,188550.9
USMCA,1962-Q3,4762118.6,3994724.6,807677.4,183284.8,189763.6
USMCA,1962-Q4,4788433.2,4042761.6,804115.5,181431.1,190025.8
USMCA,1963-Q1,4841372,4065218.5,806877.4,183991.3,187438.1
USMCA,1963-Q2,4898927.2,4096610.9,830976.7,195190.6,191657.8
USMCA,1963-Q3,5001983,4178712.7,860411,195150.3,197694.1
USMCA,1963-Q4,5052369.5,4211913.3,876745.4,204766,201123.2
USMCA,1964-Q1,5163345.8,4282149.2,905723.6,212964.8,204806.5
USMCA,1964-Q2,5223437.1,4342659.1,909485.8,215750.8,211419.8
USMCA,1964-Q3,5305282.6,4400530,922169.8,219966.3,215147.1
USMCA,1964-Q4,5326964.7,4411813.9,931427.7,222379.8,220086.8
USMCA,1965-Q1,5454638.6,4483053.4,953996.8,205197.6,218013.4
USMCA,1965-Q2,5522547,4538983.9,974094.9,229063.6,235386.7
USMCA,1965-Q3,5638745.8,4630481.2,1005574.7,227981.2,237726.5
USMCA,1965-Q4,5766175.7,4752773.3,1024407.9,240901.1,249018.6
USMCA,1966-Q1,5900532.5,4813471.2,1064262,238274,253817.8
USMCA,1966-Q2,5933823.2,4869912,1052651,244734.8,258719.5
USMCA,1966-Q3,5982822.2,4941067.7,1064323.1,246143.5,270858.5
USMCA,1966-Q4,6036357.3,4977440.7,1054215.8,250310.7,276538.3
USMCA,1967-Q1,6086978,5062737.699999999,1048242.7,253008,280750.2
USMCA,1967-Q2,6105799.4,5124131.1,1057447,254026.7,281340.2
USMCA,1967-Q3,6164000.6,5158891.5,1068270.4,252518.1,282941.1
USMCA,1967-Q4,6214882.6,5205424.6,1088210.7,256630.7,289215.6
USMCA,1968-Q1,6335468.8,5326587.4,1104692.8,265418.8,303601.3
USMCA,1968-Q2,6447093.1,5387960.3,1105755.5,271425.6,301482.5
USMCA,1968-Q3,6504164.7,5468801.1,1116136,286822.2,316969.4
USMCA,1968-Q4,6539281.3,5507196.2,1130545.5,286079.7,325764.4
USMCA,1969-Q1,6639069.7,5547529.3,1161443.2,265492.8,313933.4
USMCA,1969-Q2,6664782.8,5593925.6,1151824.1,302409,356566.2
USMCA,1969-Q3,6715871.6,5623984.1,1166205.4,300629.5,355550.4
USMCA,1969-Q4,6705699.1,5666533.2,1131225.8,310951.5,356711.6
USMCA,1970-Q1,6710626,5678165.5,1136726.9,317135.2,353581.4
USMCA,1970-Q2,6728713.3,5694145.1,1113851.2,325924.5,359572.2
USMCA,1970-Q3,6793172.8,5734729.7,1132816,327916.3,359078.3
USMCA,1970-Q4,6737183.5,5739792.8,1132188.3,328050.7,357093.3
USMCA,1971-Q1,6891210.5,5805166.7,1129580.4,331574.8,354807.5
USMCA,1971-Q2,6941701.4,5857414.5,1160066.2,331145.2,377993.2
USMCA,1971-Q3,7013252.5,5900159.7,1178632.9,346994.1,388318.6
USMCA,1971-Q4,7047255,5975411.8,1197996.4,323974.9,374165.5
USMCA,1972-Q1,7167281.6,6043532,1232821,350543.3,411110.8
USMCA,1972-Q2,7332648.1,6140104.4,1254099.4,351460.9,407799.2
USMCA,1972-Q3,7406304.7,6192023.899999999,1255973.9,364083.8,417341.5
USMCA,1972-Q4,7537538.3,6294161.8,1309924.5,383565,436069.4
USMCA,1973-Q1,7722160.7,6382013.199999999,1369146.4,407380,456244.6
USMCA,1973-Q2,7812132,6394985.5,1376304.2,422688.6,449921.6
USMCA,1973-Q3,7793274.7,6410152.5,1370526.9,419405.9,444929.5
USMCA,1973-Q4,7876280.8,6424727.9,1370619.4,436321.6,456988.9
USMCA,1974-Q1,7835661.2,6428736.5,1362652.9,437488.9,451237.6
USMCA,1974-Q2,7867716.1,6452981.600000001,1356694.3,451848.6,470599.1
USMCA,1974-Q3,7817291.7,6493519.6,1337745.6,435002.9,468067.7
USMCA,1974-Q4,7800188.3,6457875,1286453.6,438458.3,463752.5
USMCA,1975-Q1,7729901.9,6519280.9,1247561.1,433542.5,428101.9
USMCA,1975-Q2,7794033.8,6616776.699999999,1225030.3,423971.5,402040.6
USMCA,1975-Q3,7925032.3,6695102.4,1269774.2,418576.7,424354.4
USMCA,1975-Q4,8028413,6751603.4,1297903.5,437270.4,441992.9
USMCA,1976-Q1,8195952.5,6834847.699999999,1339570.8,439123.6,465298.3
USMCA,1976-Q2,8268124.4,6898353.4,1341114,448815.7,483579.3
USMCA,1976-Q3,8315081.2,6941622.2,1341908.8,461739.3,494475.3
USMCA,1976-Q4,8370225.4,7012432.4,1377429.5,463297.2,504324.7
USMCA,1977-Q1,8466847.6,7072743.9,1414384.8,462989.8,519380.5
USMCA,1977-Q2,8609686.4,7111290,1468935.7,475006.1,522624.6
USMCA,1977-Q3,8752961.7,7176251,1478108.3,479401.4,515600.1
USMCA,1977-Q4,8783681.3,7266741.4,1495829.4,470783.1,521183.4
USMCA,1978-Q1,8832142.3,7318290.3,1507029.5,484082.3,549498.5
USMCA,1978-Q2,9134663.3,7443770,1619375.5,523366.4,560012.6
USMCA,1978-Q3,9237404.4,7487462.3,1665065.4,530541.2,568981.5
USMCA,1978-Q4,9368221.7,7550823.2,1705985.3,549201.2,583779.8
USMCA,1979-Q1,9409905,7605939.5,1707440.4,553704.3,587583.6
USMCA,1979-Q2,9449879.3,7626332.699999999,1718619.7,551766.6,592582.1
